,time_index,time,Fiji_%spatial_extent,New_Caledonia_%spatial_extent,Vanuatu_%spatial_extent,Wallis_and_Futuna_%spatial_extent,Solomon_Islands_%spatial_extent,Tonga_%spatial_extent,Samoa_%spatial_extent,Tuvalu_%spatial_extent,Niue_%spatial_extent,Cook_Islands_%spatial_extent,Tokelau_%spatial_extent,American_Samoa_%spatial_extent
0,10055,2009-03-13,0.0,11.814859926918391,0.0,0.0,5.7357780912082745,0.0,0.0,0.0,0.0,2.825923134890731,0.0,0.0
0,10056,2009-03-14,0.0,4.080389768574909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.298417483044461,0.0,0.0
0,10057,2009-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1477015825169556,0.0,0.0
0,10058,2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10059,2009-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1005,1984-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10060,2009-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10061,2009-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10062,2009-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10063,2009-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10064,2009-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10065,2009-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10066,2009-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10067,2009-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10068,2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10069,2009-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1006,1984-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10070,2009-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10071,2009-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10072,2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10073,2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10074,2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10075,2009-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10076,2009-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10077,2009-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10078,2009-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10079,2009-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1007,1984-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10080,2009-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10081,2009-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10082,2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10083,2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.141672946495856,0.0,0.0
0,10084,2009-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40542577241899,0.0,0.0
0,10085,2009-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40542577241899,0.0,0.0
0,10086,2009-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2923888470233615,0.0,0.0
0,10087,2009-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2547098718914835,0.0,0.0
0,10088,2009-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103993971363979,0.0,0.0
0,10089,2009-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782215523737753,0.0,0.0
0,1008,1984-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10090,2009-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275056518462697,0.0,0.0
0,10091,2009-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275056518462697,0.0,0.0
0,10092,2009-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.544837980406933,0.0,0.0
0,10093,2009-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373775433308214,0.0,0.0
0,10094,2009-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3157498116051247,0.0,0.0
0,10095,2009-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.730218538055765,0.0,0.0
0,10096,2009-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7678975131876418,0.0,0.0
0,10097,2009-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7678975131876418,0.0,0.0
0,10098,2009-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5795026375282593,0.0,0.0
0,10099,2009-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6578749058025624,0.0,0.0
0,1009,1984-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,100,1981-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10100,2009-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10101,2009-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10102,2009-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10103,2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10104,2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10105,2009-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10106,2009-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10107,2009-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10108,2009-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10109,2009-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1010,1984-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10110,2009-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10111,2009-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10112,2009-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10113,2009-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10114,2009-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10115,2009-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10116,2009-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10117,2009-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10118,2009-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10119,2009-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1011,1984-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10120,2009-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10121,2009-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10122,2009-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10123,2009-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10124,2009-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10125,2009-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10126,2009-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10127,2009-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10128,2009-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10129,2009-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1012,1984-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10130,2009-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10131,2009-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10132,2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10133,2009-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10134,2009-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10135,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10136,2009-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10137,2009-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10138,2009-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10139,2009-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1013,1984-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10140,2009-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10141,2009-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10142,2009-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10143,2009-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10144,2009-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10145,2009-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10146,2009-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10147,2009-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10148,2009-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10149,2009-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1014,1984-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10150,2009-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10151,2009-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10152,2009-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10153,2009-06-19,0.0,0.0,0.0,0.0,10.81335213916314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10154,2009-06-20,0.0,0.0,0.0,0.0,10.90738128819934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10155,2009-06-21,0.0,0.0,0.0,0.0,10.719322990126939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10156,2009-06-22,0.0,0.0,0.0,0.0,10.954395862717442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10157,2009-06-23,0.0,0.0,0.0,0.0,11.142454160789844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10158,2009-06-24,0.0,0.0,0.0,0.0,10.90738128819934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10159,2009-06-25,0.0,0.0,0.0,0.0,9.167842031029618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1015,1984-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10160,2009-06-26,0.0,0.0,0.0,0.0,7.381288199341796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10161,2009-06-27,0.0,0.0,0.0,0.0,1.8805829807240242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10162,2009-06-28,0.0,0.0,0.0,0.0,1.222378937470616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10163,2009-06-29,0.0,0.0,0.0,0.0,0.04701457451810061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10164,2009-06-30,0.0,0.0,0.0,0.0,0.04701457451810061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10165,2009-07-01,0.0,0.0,0.0,0.0,0.04701457451810061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10166,2009-07-02,0.0,0.0,0.0,0.0,0.18805829807240243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10167,2009-07-03,0.0,0.0,0.0,0.0,1.1753643629525155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10168,2009-07-04,0.0,2.0097442143727164,0.0,0.0,6.11189468735308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10169,2009-07-05,0.0,2.0097442143727164,0.0,0.0,6.15890926187118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1016,1984-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10170,2009-07-06,0.0,1.5225334957369063,0.0,0.0,7.898448519040903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10171,2009-07-07,0.0,0.0,0.0,0.0,5.359661495063469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10172,2009-07-08,0.0,0.0,0.0,0.0,5.124588622472967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10173,2009-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10174,2009-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10175,2009-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10176,2009-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10177,2009-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10178,2009-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10179,2009-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1017,1984-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10180,2009-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10181,2009-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10182,2009-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10183,2009-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10184,2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10185,2009-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10186,2009-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10187,2009-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10188,2009-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10189,2009-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1018,1984-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10190,2009-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10191,2009-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10192,2009-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10193,2009-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
