,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-18.66666603088379,162.9166717529297,1079,1088,1082,1995-12-16,1995-12-25,1995-12-19,10,1.783907305809759,1.3752027696178828,13.752027696178828,Moderate,0.1987832152898404,0.1279260337204846,3,6
1,New Caledonia,-18.66666603088379,162.9166717529297,1106,1113,1108,1996-01-12,1996-01-19,1996-01-14,8,1.2961782024752786,1.1541459714212783,9.233167771370226,Moderate,0.12461482632544829,0.08445848258010197,2,5
2,New Caledonia,-18.66666603088379,162.9166717529297,1135,1142,1139,1996-02-10,1996-02-17,1996-02-14,8,1.0822401354389832,0.9522478503565672,7.617982802852538,Moderate,0.05745142591469548,0.07445448774346579,4,3
3,New Caledonia,-18.66666603088379,162.9166717529297,1147,1165,1152,1996-02-22,1996-03-11,1996-02-27,19,1.4825109051119902,1.093732429076943,20.780916152461916,Moderate,0.11368241408004112,0.05231138341030901,5,13
4,New Caledonia,-18.66666603088379,162.9166717529297,1940,1955,1943,1998-04-25,1998-05-10,1998-04-28,16,0.8318056906423266,0.7482699694172057,11.972319510675291,Moderate,0.03155961454189336,0.015458625055127868,3,12
5,New Caledonia,-18.66666603088379,162.9166717529297,2020,2024,2021,1998-07-14,1998-07-18,1998-07-15,5,0.9809988698651679,0.8583666770688929,4.291833385344464,Moderate,0.10436997362362277,0.07602177457325965,1,3
6,New Caledonia,-18.66666603088379,162.9166717529297,2044,2074,2063,1998-08-07,1998-09-06,1998-08-26,31,1.4654197077597289,1.1061715633142253,34.29131846274098,Moderate,0.035957281208905484,0.053582412163304685,19,11
7,New Caledonia,-18.66666603088379,162.9166717529297,2104,2114,2109,1998-10-06,1998-10-16,1998-10-11,11,1.966037258025139,1.5054180782910995,16.559598861202094,Strong,0.18859375536966153,0.1722762591678033,5,5
8,New Caledonia,-18.66666603088379,162.9166717529297,2125,2132,2130,1998-10-27,1998-11-03,1998-11-01,8,1.3219715241462957,1.1586789161928235,9.269431329542588,Moderate,0.08299722979145746,0.18646124562909563,5,2
9,New Caledonia,-18.66666603088379,162.9166717529297,2281,2298,2287,1999-04-01,1999-04-18,1999-04-07,18,1.3117336150138676,1.0242130662378073,18.435835192280532,Moderate,0.09804470545009117,0.05627730584913716,6,11
10,New Caledonia,-18.66666603088379,162.9166717529297,2990,3005,2998,2001-03-10,2001-03-25,2001-03-18,16,1.2531436797111226,1.085538941044959,17.368623056719343,Moderate,0.06209250057444769,0.0690298634190711,8,7
11,New Caledonia,-18.66666603088379,162.9166717529297,3198,3203,3202,2001-10-04,2001-10-09,2001-10-08,6,1.3168967462355106,1.1164013749809698,6.698408249885819,Moderate,0.11850663325265229,0.17717117391606982,4,1
12,New Caledonia,-18.66666603088379,162.9166717529297,3315,3326,3324,2002-01-29,2002-02-09,2002-02-07,12,1.2484966401130961,1.0563500517158106,12.676200620589729,Moderate,0.04662343723057542,0.18409058355515953,9,2
13,New Caledonia,-18.66666603088379,162.9166717529297,3549,3553,3551,2002-09-20,2002-09-24,2002-09-22,5,1.341882336524229,1.1540875096474963,5.7704375482374815,Moderate,0.16996978021437173,0.1863154626661725,2,2
14,New Caledonia,-18.66666603088379,162.9166717529297,3789,3805,3802,2003-05-18,2003-06-03,2003-05-31,17,1.0527035497850044,0.9163173262941785,15.577394547001035,Moderate,0.029458352456953156,0.07759356169107333,13,3
15,New Caledonia,-18.66666603088379,162.9166717529297,4051,4070,4063,2004-02-04,2004-02-23,2004-02-16,20,1.1540869435956438,0.9364744247928766,18.72948849585753,Moderate,0.03411277278777121,0.043966945525139065,12,7
16,New Caledonia,-18.66666603088379,162.9166717529297,4841,4873,4846,2006-04-04,2006-05-06,2006-04-09,33,1.0913292054207169,0.8809009097072305,29.069730020338604,Moderate,0.06877778352530454,0.015238451468280477,5,27
