,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-22.25,166.0,1055,1060,1058,1995-11-22,1995-11-27,1995-11-25,6,1.9147996594828953,1.5000266003352334,9.0001596020114,Moderate,0.28639067372968185,0.2879519554876516,3,2
1,New Caledonia,-22.25,166.0,1082,1089,1083,1995-12-19,1995-12-26,1995-12-20,8,1.8429348853326601,1.6457606669395202,13.166085335516161,Moderate,0.31255016531995733,0.07462574885441733,1,6
2,New Caledonia,-22.25,166.0,1106,1110,1107,1996-01-12,1996-01-16,1996-01-13,5,2.2921157959968887,1.7744472011443158,8.872236005721579,Moderate,0.5080957720356629,0.3033872859269263,1,3
3,New Caledonia,-22.25,166.0,1142,1161,1148,1996-02-17,1996-03-07,1996-02-23,20,2.0946483304423715,1.5800600513335212,31.601201026670424,Moderate,0.09152217420100027,0.07935440355161955,6,13
4,New Caledonia,-22.25,166.0,1808,1823,1811,1997-12-14,1997-12-29,1997-12-17,16,1.8544669612761417,1.588557650966028,25.416922415456447,Moderate,0.12818490305254468,0.05487221748598088,3,12
5,New Caledonia,-22.25,166.0,1933,1957,1943,1998-04-18,1998-05-12,1998-04-28,25,1.4820216394239871,1.2831594356413831,32.07898589103458,Moderate,0.03706987149521285,0.04135938268880018,10,14
6,New Caledonia,-22.25,166.0,1966,1973,1970,1998-05-21,1998-05-28,1998-05-25,8,1.174919559109597,1.0340643467441692,8.272514773953354,Moderate,0.09935342111895196,0.07950036536713359,4,3
7,New Caledonia,-22.25,166.0,1982,2085,2047,1998-06-06,1998-09-17,1998-08-10,104,1.728457912322014,1.246836711396058,129.67101798519002,Strong,0.012907062484489501,0.023033705424902837,65,38
8,New Caledonia,-22.25,166.0,2094,2132,2113,1998-09-26,1998-11-03,1998-10-15,39,2.220375614781535,1.6056949088551762,62.62210144535187,Strong,0.07592807987487642,0.06315118523054217,19,19
9,New Caledonia,-22.25,166.0,2199,2204,2203,1999-01-09,1999-01-14,1999-01-13,6,1.781482327368959,1.5067482507357084,9.04048950441425,Moderate,0.1536323383290284,0.21746600571499286,4,1
10,New Caledonia,-22.25,166.0,2277,2295,2287,1999-03-28,1999-04-15,1999-04-07,19,1.835885447840532,1.4272064247843774,27.116922070903172,Moderate,0.06477499813894298,0.09075113039541408,10,8
11,New Caledonia,-22.25,166.0,2307,2313,2310,1999-04-27,1999-05-03,1999-04-30,7,1.3905322782455016,1.186415799751811,8.304910598262676,Moderate,0.0945519214401622,0.1395759758312047,3,3
12,New Caledonia,-22.25,166.0,2355,2361,2357,1999-06-14,1999-06-20,1999-06-16,7,1.1089177285471266,0.9884192734819405,6.918934914373583,Moderate,0.1056040733091308,0.0686325702188684,2,4
13,New Caledonia,-22.25,166.0,2987,2999,2990,2001-03-07,2001-03-19,2001-03-10,13,1.8998054073702875,1.561600855503129,20.30081112154068,Moderate,0.21375134903165055,0.08134393092934177,3,9
14,New Caledonia,-22.25,166.0,3209,3215,3213,2001-10-15,2001-10-21,2001-10-19,7,1.7106662873298895,1.2560529752810443,8.79237082696731,Moderate,0.2287683316029098,0.25557801031297417,4,2
15,New Caledonia,-22.25,166.0,3224,3229,3227,2001-10-30,2001-11-04,2001-11-02,6,1.966215871995498,1.52657166347709,9.15942998086254,Moderate,0.30414350131689766,0.3907060561641579,3,2
16,New Caledonia,-22.25,166.0,3289,3303,3295,2002-01-03,2002-01-17,2002-01-09,15,2.3400807534494774,1.5913135036345487,23.86970255451823,Moderate,0.1503272470706161,0.12610860386654926,6,8
17,New Caledonia,-22.25,166.0,3321,3333,3324,2002-02-04,2002-02-16,2002-02-07,13,2.3596233860138867,1.9685117115749606,25.590652250474488,Moderate,0.28863421673049366,0.09253152481363994,3,9
18,New Caledonia,-22.25,166.0,3427,3434,3428,2002-05-21,2002-05-28,2002-05-22,8,1.055807175174838,0.942010933353056,7.536087466824448,Moderate,0.14706412694787593,0.03770230011667873,1,6
19,New Caledonia,-22.25,166.0,3452,3460,3456,2002-06-15,2002-06-23,2002-06-19,9,0.9900134917228449,0.9145700871730796,8.231130784557717,Moderate,0.02719890088590699,0.046382596415857416,4,4
