,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-19.08333396911621,158.3333282470703,1102,1114,1107,1996-01-08,1996-01-20,1996-01-13,13,2.3424365751204945,1.637944200198646,21.293274602582397,Strong,0.2653824870537449,0.18591891463084853,5,7
1,New Caledonia,-19.08333396911621,158.3333282470703,1210,1224,1218,1996-04-25,1996-05-09,1996-05-03,15,0.8955116271972692,0.8440124798846502,12.660187198269753,Moderate,0.01418768070228266,0.04062808299478823,8,6
2,New Caledonia,-19.08333396911621,158.3333282470703,1271,1280,1273,1996-06-25,1996-07-04,1996-06-27,10,0.9428664176694852,0.8294634234520707,8.294634234520707,Moderate,0.12056836774272384,0.03020211906843334,2,7
3,New Caledonia,-19.08333396911621,158.3333282470703,1819,1823,1821,1997-12-25,1997-12-29,1997-12-27,5,1.6492412321029164,1.3848582236997544,6.924291118498772,Moderate,0.22328923133111686,0.3380086222002582,2,2
4,New Caledonia,-19.08333396911621,158.3333282470703,1937,1957,1951,1998-04-22,1998-05-12,1998-05-06,21,1.3391431993053828,0.9731205209242761,20.435530939409798,Moderate,0.040532686023479314,0.09350115963010616,14,6
5,New Caledonia,-19.08333396911621,158.3333282470703,1961,1965,1962,1998-05-16,1998-05-20,1998-05-17,5,0.7714042048300449,0.7093182471490671,3.5465912357453355,Moderate,0.10661699438607523,0.03731035856607231,1,3
6,New Caledonia,-19.08333396911621,158.3333282470703,1979,1984,1980,1998-06-03,1998-06-08,1998-06-04,6,1.023322628390403,0.8925589797317333,5.3553538783904,Moderate,0.21787331693915726,0.07917712495318459,1,4
7,New Caledonia,-19.08333396911621,158.3333282470703,2040,2056,2045,1998-08-03,1998-08-19,1998-08-08,17,1.510816143405048,1.2546608000145427,21.329233600247225,Moderate,0.10532450186542035,0.0456595053010698,5,11
8,New Caledonia,-19.08333396911621,158.3333282470703,2077,2085,2083,1998-09-09,1998-09-17,1998-09-15,9,1.806094569544637,1.2780529692181561,11.502476722963404,Moderate,0.14531468753483304,0.32539765142625326,6,2
9,New Caledonia,-19.08333396911621,158.3333282470703,2102,2109,2105,1998-10-04,1998-10-11,1998-10-07,8,1.787633157545521,1.4699115214809284,11.759292171847427,Moderate,0.223132340040076,0.1555592048125464,3,4
10,New Caledonia,-19.08333396911621,158.3333282470703,2281,2288,2286,1999-04-01,1999-04-08,1999-04-06,8,1.1412237844159634,0.9334342710433523,7.467474168346818,Moderate,0.07568355459621659,0.16296910931987368,5,2
11,New Caledonia,-19.08333396911621,158.3333282470703,2323,2330,2326,1999-05-13,1999-05-20,1999-05-16,8,1.0683830015120996,0.8842284294866749,7.073827435893399,Moderate,0.13920765538369548,0.11886457901274462,3,4
12,New Caledonia,-19.08333396911621,158.3333282470703,2997,3009,3003,2001-03-17,2001-03-29,2001-03-23,13,1.214103452620968,1.0594497709061304,13.772847021779693,Moderate,0.0742089482158351,0.06277920649601808,6,6
13,New Caledonia,-19.08333396911621,158.3333282470703,3279,3290,3289,2001-12-24,2002-01-04,2002-01-03,12,1.443477507560484,1.1822297906362893,14.186757487635472,Moderate,0.039404152725149105,0.32779328541088876,10,1
14,New Caledonia,-19.08333396911621,158.3333282470703,3320,3327,3324,2002-02-03,2002-02-10,2002-02-07,8,1.5653402882237621,1.2426242828369158,9.940994262695327,Moderate,0.16552132773997622,0.19164262938609308,4,3
15,New Caledonia,-19.08333396911621,158.3333282470703,3449,3465,3451,2002-06-12,2002-06-28,2002-06-14,17,1.0423421552104308,0.836964438943304,14.228395462036168,Moderate,0.13956033029863874,0.027360165079390108,2,14
16,New Caledonia,-19.08333396911621,158.3333282470703,4046,4089,4068,2004-01-30,2004-03-13,2004-02-21,44,1.5771713564472805,1.0647381736386212,46.848479640099335,Moderate,0.032042205974619736,0.039060928905627096,22,21
17,New Caledonia,-19.08333396911621,158.3333282470703,4677,4686,4681,2005-10-22,2005-10-31,2005-10-26,10,1.520027406754032,1.3100404247160875,13.100404247160874,Moderate,0.0933702462035697,0.0864354969818919,4,5
18,New Caledonia,-19.08333396911621,158.3333282470703,5278,5290,5283,2007-06-15,2007-06-27,2007-06-20,13,1.290735983079486,0.9568243145055303,12.438716088571894,Moderate,0.11537933908949327,0.06745992270849115,5,7
19,New Caledonia,-19.08333396911621,158.3333282470703,5369,5374,5373,2007-09-14,2007-09-19,2007-09-18,6,1.3264387807538434,1.2060328555363486,7.236197133218091,Moderate,0.0729322809472299,0.24796028547389426,4,1
20,New Caledonia,-19.08333396911621,158.3333282470703,5486,5491,5487,2008-01-09,2008-01-14,2008-01-10,6,1.4795570988808961,1.2349702568464398,7.409821541078639,Moderate,0.3025540997905149,0.13073894541750716,1,4
21,New Caledonia,-19.08333396911621,158.3333282470703,5519,5525,5522,2008-02-11,2008-02-17,2008-02-14,7,1.3718681027812316,1.0378738614271314,7.26511702998992,Moderate,0.17727040585284776,0.16199882788592138,3,3
22,New Caledonia,-19.08333396911621,158.3333282470703,5680,5699,5687,2008-07-21,2008-08-09,2008-07-28,20,1.2874286405501785,1.1270120374618016,22.54024074923603,Moderate,0.07057364268969338,0.026438539566532315,7,12
23,New Caledonia,-19.08333396911621,158.3333282470703,5795,5808,5807,2008-11-13,2008-11-26,2008-11-25,14,1.64067256066107,1.3276853517453258,18.587594924434562,Moderate,0.05313225284699428,0.426026539136006,12,1
24,New Caledonia,-19.08333396911621,158.3333282470703,5819,5833,5832,2008-12-07,2008-12-21,2008-12-20,15,2.044777900941913,1.576097517116097,23.641462756741454,Moderate,0.07622900886490076,0.5292840773059465,13,1
25,New Caledonia,-19.08333396911621,158.3333282470703,5947,5951,5949,2009-04-14,2009-04-18,2009-04-16,5,0.9799272475704051,0.854647987119612,4.27323993559806,Moderate,0.10026604437058709,0.09324290367864876,2,2
26,New Caledonia,-19.08333396911621,158.3333282470703,6355,6373,6363,2010-05-27,2010-06-14,2010-06-04,19,1.2551722988005594,1.0303208168172275,19.57609551952732,Strong,0.07673982696243631,0.06561350199850309,8,10
27,New Caledonia,-19.08333396911621,158.3333282470703,6386,6405,6402,2010-06-27,2010-07-16,2010-07-13,20,1.1053520940965207,0.9336596335134202,18.673192670268403,Moderate,0.027512528912645533,0.0974605929466991,16,3
28,New Caledonia,-19.08333396911621,158.3333282470703,6413,6418,6414,2010-07-24,2010-07-29,2010-07-25,6,1.0086514257615633,0.9907682070168106,5.944609242100864,Moderate,0.0633510671636112,0.014321036663535914,1,4
29,New Caledonia,-19.08333396911621,158.3333282470703,6444,6491,6457,2010-08-24,2010-10-10,2010-09-06,48,2.0319172028572368,1.4099810008079785,67.67908803878296,Strong,0.08437823223811301,0.027284964605601803,13,34
30,New Caledonia,-19.08333396911621,158.3333282470703,6557,6596,6582,2010-12-15,2011-01-23,2011-01-09,40,2.3723257741620465,1.4755752209694175,59.0230088387767,Strong,0.050845782565286296,0.10758363046953741,25,14
31,New Caledonia,-19.08333396911621,158.3333282470703,6655,6663,6657,2011-03-23,2011-03-31,2011-03-25,9,1.1366470090804555,0.9863918673607629,8.877526806246866,Moderate,0.1209045287101496,0.06962140558966823,2,6
32,New Caledonia,-19.08333396911621,158.3333282470703,6912,6921,6916,2011-12-05,2011-12-14,2011-12-09,10,1.4930956440587195,1.3212710042153646,13.212710042153645,Moderate,0.08292673309216683,0.05229913594086452,4,5
33,New Caledonia,-19.08333396911621,158.3333282470703,6983,6993,6988,2012-02-14,2012-02-24,2012-02-19,11,1.5770005564535836,1.1646733130178135,12.81140644319595,Moderate,0.1494950632895198,0.13650468507470362,5,5
34,New Caledonia,-19.08333396911621,158.3333282470703,8272,8278,8276,2015-08-26,2015-09-01,2015-08-30,7,1.1294068982524266,0.9940267466180346,6.958187226326242,Moderate,0.059745774901467916,0.10447655954668633,4,2
35,New Caledonia,-19.08333396911621,158.3333282470703,8431,8443,8437,2016-02-01,2016-02-13,2016-02-07,13,1.7387201862950512,1.1469103290188714,14.909834277245327,Strong,0.14519822567923193,0.14252977631524016,6,6
36,New Caledonia,-19.08333396911621,158.3333282470703,8547,8559,8553,2016-05-27,2016-06-08,2016-06-02,13,0.727233948246127,0.6730544135233324,8.749707375803322,Moderate,0.029827941440175303,0.014684393151522812,6,6
37,New Caledonia,-19.08333396911621,158.3333282470703,8807,8816,8815,2017-02-11,2017-02-20,2017-02-19,10,1.1165627817953805,0.9367262901798373,9.367262901798373,Moderate,0.04114882452890565,0.21201707983529872,8,1
38,New Caledonia,-19.08333396911621,158.3333282470703,8841,8848,8842,2017-03-17,2017-03-24,2017-03-18,8,1.1947742585212922,0.9952640841084119,7.9621126728672955,Moderate,0.18960130342873072,0.0628630777742368,1,6
39,New Caledonia,-19.08333396911621,158.3333282470703,8854,8874,8867,2017-03-30,2017-04-19,2017-04-12,21,1.1222361287763114,0.9623159095072741,20.208634099652755,Moderate,0.02719293728809086,0.04860544102166457,13,7
40,New Caledonia,-19.08333396911621,158.3333282470703,8906,8910,8906,2017-05-21,2017-05-25,2017-05-21,5,0.6767067447785422,0.6528380117108753,3.2641900585543766,Moderate,0.1364786701817664,0.01435207380616177,0,4
41,New Caledonia,-19.08333396911621,158.3333282470703,9425,9435,9431,2018-10-22,2018-11-01,2018-10-28,11,1.8284811204479574,1.5637401010283971,17.201141111312367,Moderate,0.08981972592640156,0.17401855222640508,6,4
42,New Caledonia,-19.08333396911621,158.3333282470703,9456,9470,9462,2018-11-22,2018-12-06,2018-11-28,15,1.606741382229714,1.3818025117279389,20.72703767591908,Moderate,0.10232174307773516,0.06185948916585439,6,8
43,New Caledonia,-19.08333396911621,158.3333282470703,9607,9618,9611,2019-04-22,2019-05-03,2019-04-26,12,1.407915915212321,1.0818772469797437,12.982526963756925,Moderate,0.1656020790018068,0.08888382040044245,4,7
44,New Caledonia,-19.08333396911621,158.3333282470703,9910,9937,9931,2020-02-19,2020-03-17,2020-03-11,28,1.7492282928959035,1.049977447580083,29.399368532242324,Strong,0.046087878857531815,0.1613581020837988,21,6
45,New Caledonia,-19.08333396911621,158.3333282470703,10077,10086,10082,2020-08-04,2020-08-13,2020-08-09,10,1.4740671342418992,1.27715625762939,12.7715625762939,Moderate,0.09405690414115465,0.1043508591190461,5,4
46,New Caledonia,-19.08333396911621,158.3333282470703,10230,10247,10237,2021-01-04,2021-01-21,2021-01-11,18,2.27791164767358,1.7206046367631609,30.970883461736896,Strong,0.15480759733466723,0.13270505562356016,7,10
47,New Caledonia,-19.08333396911621,158.3333282470703,10355,10365,10359,2021-05-09,2021-05-19,2021-05-13,11,1.1980884921166215,0.9451717365522185,10.396889102074404,Moderate,0.11463351232603951,0.09349970190459991,4,6
48,New Caledonia,-19.08333396911621,158.3333282470703,10501,10506,10502,2021-10-02,2021-10-07,2021-10-03,6,1.2721739738218218,1.1464069427982448,6.8784416567894695,Moderate,0.19411903299311106,0.05447397949875013,1,4
49,New Caledonia,-19.08333396911621,158.3333282470703,10511,10532,10530,2021-10-12,2021-11-02,2021-10-31,22,1.7486459670528305,1.4359559369576613,31.59103061306855,Moderate,0.031007247685005943,0.2693294279036998,19,2
50,New Caledonia,-19.08333396911621,158.3333282470703,10541,10547,10543,2021-11-11,2021-11-17,2021-11-13,7,1.7804798618439754,1.4274348948957787,9.99204426427045,Moderate,0.3185740686232045,0.169915469316599,2,4
51,New Caledonia,-19.08333396911621,158.3333282470703,10653,10671,10658,2022-03-03,2022-03-21,2022-03-08,19,1.7060649318079797,1.1611035821393318,22.060968060647305,Strong,0.14580269083599198,0.06999092831264125,5,13
52,New Caledonia,-19.08333396911621,158.3333282470703,10757,10820,10779,2022-06-15,2022-08-17,2022-07-07,64,2.258022308349613,1.497186592509669,95.81994192061882,Severe,0.06996359329497118,0.030443554762222578,22,41
53,New Caledonia,-19.08333396911621,158.3333282470703,10826,10840,10827,2022-08-23,2022-09-06,2022-08-24,15,1.6872506295481102,1.2673851792530368,19.010777688795553,Moderate,0.3845839961882582,0.05749676019629878,1,13
