,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.5,159.0,220,224,222,1993-08-09,1993-08-13,1993-08-11,5,0.8004618613950711,0.6937139695690583,3.4685698478452913,Moderate,0.07175582147413735,0.08078265036305936,2,2
1,New Caledonia,-21.5,159.0,1101,1108,1106,1996-01-07,1996-01-14,1996-01-12,8,2.4238143428679493,1.8190202174648178,14.552161739718542,Strong,0.2854392591459668,0.6092298938382072,5,2
2,New Caledonia,-21.5,159.0,1196,1225,1212,1996-04-11,1996-05-10,1996-04-27,30,1.1628675768452368,0.9556007815945528,28.668023447836582,Moderate,0.01990983726225577,0.03365590951206317,16,13
3,New Caledonia,-21.5,159.0,1433,1442,1438,1996-12-04,1996-12-13,1996-12-09,10,2.039929174607799,1.6360532883674874,16.360532883674875,Moderate,0.15757724057194816,0.1806425894460363,5,4
4,New Caledonia,-21.5,159.0,1795,1822,1814,1997-12-01,1997-12-28,1997-12-20,28,1.8867098285305879,1.3510096391774558,37.82826989696876,Moderate,0.04435661353780983,0.11551125904640568,19,8
5,New Caledonia,-21.5,159.0,1867,1881,1879,1998-02-11,1998-02-25,1998-02-23,15,1.4525781446887578,1.055095012213598,15.82642518320397,Moderate,0.052183057723506183,0.3134168194186294,12,2
6,New Caledonia,-21.5,159.0,1931,1959,1940,1998-04-16,1998-05-14,1998-04-25,29,1.3426740707889735,1.0649764386644884,30.884316721270167,Moderate,0.05771424855360302,0.0344336172881655,9,19
7,New Caledonia,-21.5,159.0,1967,2131,2107,1998-05-22,1998-11-02,1998-10-09,165,1.9882894331409062,1.1150808828434065,183.98834566916207,Strong,0.009536452168042166,0.044557096771380804,140,24
8,New Caledonia,-21.5,159.0,2282,2286,2285,1999-04-02,1999-04-06,1999-04-05,5,1.0378174320344016,0.8741051827707601,4.3705259138538,Moderate,0.07442689711047835,0.22389280667868997,3,1
9,New Caledonia,-21.5,159.0,3224,3228,3227,2001-10-30,2001-11-03,2001-11-02,5,1.528228821293002,1.195896800871818,5.97948400435909,Moderate,0.24675770069596986,0.47626070822439104,3,1
10,New Caledonia,-21.5,159.0,3288,3303,3295,2002-01-02,2002-01-17,2002-01-09,16,1.9174517969931344,1.324059809407883,21.18495695052613,Strong,0.11253318786621022,0.12629131121698728,7,8
11,New Caledonia,-21.5,159.0,3316,3328,3325,2002-01-30,2002-02-11,2002-02-08,13,2.2003379944832098,1.4781680805215776,19.21618504678051,Strong,0.1710143453601259,0.3909790109379477,9,3
12,New Caledonia,-21.5,159.0,4041,4078,4073,2004-01-25,2004-03-02,2004-02-26,38,1.8929669780115894,1.2434245532154045,47.250133022185366,Strong,0.03466616079174237,0.2286387468712764,32,5
13,New Caledonia,-21.5,159.0,4726,4730,4729,2005-12-10,2005-12-14,2005-12-13,5,1.401041707684918,1.230671384257657,6.153356921288285,Moderate,0.10303119360576625,0.13193151002288891,3,1
14,New Caledonia,-21.5,159.0,5482,5489,5486,2008-01-05,2008-01-12,2008-01-09,8,1.110500274165986,0.9929880711340151,7.943904569072121,Moderate,0.06217834855493207,0.08214142794982544,4,3
15,New Caledonia,-21.5,159.0,5791,5832,5820,2008-11-09,2008-12-20,2008-12-08,42,1.9066403296686012,1.3360341961299582,56.113436237458245,Moderate,0.033531806324270094,0.06248738934916858,29,12
16,New Caledonia,-21.5,159.0,5895,5900,5896,2009-02-21,2009-02-26,2009-02-22,6,1.0499252811554953,0.9416812773673762,5.650087664204257,Moderate,0.17703103506436926,0.04156384758624575,1,4
17,New Caledonia,-21.5,159.0,5907,5920,5908,2009-03-05,2009-03-18,2009-03-06,14,1.157700077179939,0.8796207586191763,12.314690620668468,Moderate,0.3066445832611417,0.03312996648973027,1,12
18,New Caledonia,-21.5,159.0,6084,6088,6085,2009-08-29,2009-09-02,2009-08-30,5,1.0597055496708023,0.8877756549466043,4.438878274733021,Moderate,0.34960500655635346,0.13133213377218617,1,3
19,New Caledonia,-21.5,159.0,6369,6382,6378,2010-06-10,2010-06-23,2010-06-19,14,0.8934734098372914,0.7716488816221714,10.803084342710399,Moderate,0.01966084608197885,0.05194092480512483,9,4
20,New Caledonia,-21.5,159.0,6457,6475,6467,2010-09-06,2010-09-24,2010-09-16,19,1.3845429574289625,1.0033181227731003,19.063044332688904,Strong,0.06922280623616149,0.0799709008812217,10,8
21,New Caledonia,-21.5,159.0,6562,6594,6581,2010-12-20,2011-01-21,2011-01-08,33,2.481919627035815,1.7934412410881548,59.18356095590911,Strong,0.051556277215924366,0.11996425095424791,19,13
22,New Caledonia,-21.5,159.0,6988,6993,6991,2012-02-19,2012-02-24,2012-02-22,6,1.1300816074494406,0.9906428654988607,5.943857192993164,Moderate,0.08922366832258481,0.13924000647760265,3,2
23,New Caledonia,-21.5,159.0,7579,7591,7584,2013-10-02,2013-10-14,2013-10-07,13,1.471463234193859,1.137639734348645,14.789316546532387,Moderate,0.15038747591706586,0.07629340387159735,5,7
24,New Caledonia,-21.5,159.0,8056,8066,8062,2015-01-22,2015-02-01,2015-01-28,11,2.0499775794244606,1.2453005055178676,13.698305560696543,Strong,0.19234569256122241,0.2944522160355771,6,4
25,New Caledonia,-21.5,159.0,8430,8439,8437,2016-01-31,2016-02-09,2016-02-07,10,1.561299662436209,1.2146709319083926,12.146709319083925,Moderate,0.10870658710438737,0.26451727344143733,7,2
26,New Caledonia,-21.5,159.0,8472,8486,8475,2016-03-13,2016-03-27,2016-03-16,15,1.4122085571289062,1.0647305355277121,15.970958032915682,Strong,0.21235273510629632,0.06111950493126411,3,11
27,New Caledonia,-21.5,159.0,8490,8497,8495,2016-03-31,2016-04-07,2016-04-05,8,0.8877357975129172,0.8160859384844383,6.528687507875507,Moderate,0.03047658970628704,0.0666200084071015,5,2
28,New Caledonia,-21.5,159.0,8509,8620,8524,2016-04-19,2016-08-08,2016-05-04,112,1.6468526163408868,1.0478261302693104,117.35652659016276,Strong,0.055712278129903786,0.010821195344512091,15,96
29,New Caledonia,-21.5,159.0,8624,8629,8624,2016-08-12,2016-08-17,2016-08-12,6,0.7302257168677642,0.6894513304515625,4.136707982709375,Moderate,0.1489964146767946,0.0262806184830211,0,5
30,New Caledonia,-21.5,159.0,8668,8678,8675,2016-09-25,2016-10-05,2016-10-02,11,1.144331162975682,0.9317302480121531,10.249032728133685,Moderate,0.04884859720865815,0.10669489390289856,7,3
31,New Caledonia,-21.5,159.0,8715,8720,8716,2016-11-11,2016-11-16,2016-11-12,6,1.4146116318241297,1.2070712735576024,7.242427641345614,Moderate,0.3496229520408072,0.1508286042025466,1,4
32,New Caledonia,-21.5,159.0,8835,8869,8842,2017-03-11,2017-04-14,2017-03-18,35,1.5315680350026781,1.1276324698452573,39.46713644458401,Strong,0.11416869214786042,0.027179940634808858,7,27
33,New Caledonia,-21.5,159.0,8929,8938,8933,2017-06-13,2017-06-22,2017-06-17,10,0.9215314926639664,0.803283519129597,8.03283519129597,Moderate,0.0546482933892152,0.042835062200372545,4,5
34,New Caledonia,-21.5,159.0,9069,9078,9076,2017-10-31,2017-11-09,2017-11-07,10,1.7439290938838816,1.2001292259462413,12.001292259462414,Moderate,0.11148547510946898,0.3300060026107289,7,2
35,New Caledonia,-21.5,159.0,9348,9362,9350,2018-08-06,2018-08-20,2018-08-08,15,1.112412791098322,0.8559329740462814,12.838994610694222,Moderate,0.194003529702465,0.040072695824407416,2,12
36,New Caledonia,-21.5,159.0,9423,9434,9430,2018-10-20,2018-10-31,2018-10-27,12,1.668509637155843,1.2678044329407399,15.213653195288877,Moderate,0.10944051434916915,0.16585985135861256,7,4
37,New Caledonia,-21.5,159.0,9910,9937,9931,2020-02-19,2020-03-17,2020-03-11,28,2.1478750782628175,1.479916726389239,41.43766833889869,Severe,0.06627096561051245,0.22368939402085586,21,6
38,New Caledonia,-21.5,159.0,10159,10173,10166,2020-10-25,2020-11-08,2020-11-01,15,1.6924022551505757,1.379709842640867,20.695647639613004,Moderate,0.11130890794979582,0.11842513956049387,7,7
39,New Caledonia,-21.5,159.0,10226,10246,10234,2020-12-31,2021-01-20,2021-01-08,21,2.110579829062182,1.4815629059634854,31.112821025233192,Strong,0.12571805342324957,0.09777403554608669,8,12
40,New Caledonia,-21.5,159.0,10355,10364,10360,2021-05-09,2021-05-18,2021-05-14,10,0.961635343490105,0.8402190362253503,8.402190362253503,Moderate,0.044855263226192606,0.07092361040012721,5,4
