,country,latitude,longitude,mean_duration,std_duration,mean_intensity_mean,std_intensity_mean,mean_intensity_var,std_intensity_var,mean_intensity_max,std_intensity_max,mean_intensity_cumulative,std_intensity_cumulative,mean_rate_onset,std_rate_onset,mean_rate_decline,std_rate_decline,mean_total_days,std_total_days,mean_total_icum,std_total_icum,sig_trend_per_decade_count,sig_trend_per_decade_duration,sig_trend_per_decade_intensity_max,sig_trend_per_decade_intensity_max_max,sig_trend_per_decade_intensity_mean,sig_trend_per_decade_intensity_var,sig_trend_per_decade_intensity_cumulative,sig_trend_per_decade_rate_onset,sig_trend_per_decade_rate_decline,sig_trend_per_decade_total_days,sig_trend_per_decade_total_icum,sum_total_days,sum_total_icum,number_of_events,count_trend_per_decade,duration_trend_per_decade,intensity_max_trend_per_decade,intensity_max_max_trend_per_decade,intensity_mean_trend_per_decade,intensity_var_trend_per_decade,intensity_cumulative_trend_per_decade,rate_onset_trend_per_decade,rate_decline_trend_per_decade,total_days_trend_per_decade,total_icum_trend_per_decade,count_mean_per_year,duration_mean_per_year,intensity_mean_mean_per_year,intensity_max_max_mean_per_year,intensity_var_mean_per_year,intensity_cumulative_mean_per_year,rate_onset_mean_per_year,rate_decline_mean_per_year,total_days_mean_per_year,total_icum_mean_per_year
0,New Caledonia,-20.66666603088379,161.75,15.986842105263158,14.65923456032875,1.1420277805785894,0.23413914476920006,0.1611203095142913,0.08809720926454863,1.4058937783557002,0.36084725270135964,19.381341021008318,21.671799918455815,0.10951605213004217,0.08647293291831624,0.10724931676752916,0.06952224295374777,39.193548387096776,51.146468991735695,47.51554572892362,66.89712384082519,1,0,0,0,0,0,0,0,0,0,0,1215.0,1472.9819175966322,76,1.290322580645161,-1.503134771914305,-0.01648985839304379,0.08484735398259702,-0.0022389456216807655,-0.0007326082026958124,-1.4270192829957455,0.0008929413058910299,0.000164092389317272,17.612903225806452,24.575236974472073,2.4516129032258065,14.529383637111353,1.1238045054970591,1.5712949660488962,0.14462182015541195,16.90113234885897,0.10485399124899233,0.12015311691366165,39.193548387096776,47.51554572892362
