,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.33333396911621,159.5,1074,1084,1081,1995-12-11,1995-12-21,1995-12-18,11,1.614777841875629,1.2715998506965562,13.987598357662119,Moderate,0.08654597292664144,0.14606078539026462,7,3
1,New Caledonia,-21.33333396911621,159.5,1103,1107,1106,1996-01-09,1996-01-13,1996-01-12,5,1.5379769725184325,1.3437675476074253,6.718837738037127,Moderate,0.17335822285594965,0.4165614548549854,3,1
2,New Caledonia,-21.33333396911621,159.5,1206,1218,1212,1996-04-21,1996-05-03,1996-04-27,13,1.2778651329778903,1.0964317937051133,14.253613318166472,Moderate,0.066407816581632,0.06515602793350439,6,6
3,New Caledonia,-21.33333396911621,159.5,1433,1442,1438,1996-12-04,1996-12-13,1996-12-09,10,1.7187870394799027,1.3731383785124787,13.731383785124788,Moderate,0.14293927950593402,0.13430924227587937,5,4
4,New Caledonia,-21.33333396911621,159.5,1794,1822,1814,1997-11-30,1997-12-28,1997-12-20,29,2.0395707776469543,1.4554854001563984,42.209076604535554,Strong,0.06190513832938649,0.11096984385539219,20,8
5,New Caledonia,-21.33333396911621,159.5,1874,1880,1879,1998-02-18,1998-02-24,1998-02-23,7,1.383989087996941,1.0852634148663622,7.596843904064535,Moderate,0.10490773220565557,0.2992307191253995,5,1
6,New Caledonia,-21.33333396911621,159.5,1928,1974,1940,1998-04-13,1998-05-29,1998-04-25,47,1.4962017305435715,1.1676612872331222,54.88008049995675,Moderate,0.05661186464371269,0.022404058562533344,12,34
7,New Caledonia,-21.33333396911621,159.5,1981,1995,1993,1998-06-05,1998-06-19,1998-06-17,15,1.1161205537857555,0.9621825843729035,14.432738765593552,Moderate,0.03132501171481167,0.10753147986627312,12,2
8,New Caledonia,-21.33333396911621,159.5,2014,2115,2107,1998-07-08,1998-10-17,1998-10-09,102,2.2447515303088785,1.4222887275642735,145.0734502115559,Strong,0.016695004157697594,0.15809082668239263,93,8
9,New Caledonia,-21.33333396911621,159.5,2123,2130,2126,1998-10-25,1998-11-01,1998-10-28,8,1.8674476377425755,1.2685461659585298,10.148369327668238,Strong,0.291648478002594,0.21004889430111284,3,4
10,New Caledonia,-21.33333396911621,159.5,2206,2211,2210,1999-01-16,1999-01-21,1999-01-20,6,1.1337322112052668,0.9991594027447466,5.994956416468479,Moderate,0.07763082579472542,0.24947570472635286,4,1
11,New Caledonia,-21.33333396911621,159.5,2279,2291,2285,1999-03-30,1999-04-11,1999-04-05,13,1.2772266634048925,0.9783702926067789,12.718813803888125,Moderate,0.06630876697322509,0.0693962437934966,6,6
12,New Caledonia,-21.33333396911621,159.5,2489,2504,2502,1999-10-26,1999-11-10,1999-11-08,16,1.7521778845017941,1.2990775454428891,20.785240727086226,Moderate,0.0655008929034998,0.4119608602216161,13,2
