,country,latitude,longitude,mean_duration,std_duration,mean_intensity_mean,std_intensity_mean,mean_intensity_var,std_intensity_var,mean_intensity_max,std_intensity_max,mean_intensity_cumulative,std_intensity_cumulative,mean_rate_onset,std_rate_onset,mean_rate_decline,std_rate_decline,mean_total_days,std_total_days,mean_total_icum,std_total_icum,sig_trend_per_decade_count,sig_trend_per_decade_duration,sig_trend_per_decade_intensity_max,sig_trend_per_decade_intensity_max_max,sig_trend_per_decade_intensity_mean,sig_trend_per_decade_intensity_var,sig_trend_per_decade_intensity_cumulative,sig_trend_per_decade_rate_onset,sig_trend_per_decade_rate_decline,sig_trend_per_decade_total_days,sig_trend_per_decade_total_icum,sum_total_days,sum_total_icum,number_of_events,count_trend_per_decade,duration_trend_per_decade,intensity_max_trend_per_decade,intensity_max_max_trend_per_decade,intensity_mean_trend_per_decade,intensity_var_trend_per_decade,intensity_cumulative_trend_per_decade,rate_onset_trend_per_decade,rate_decline_trend_per_decade,total_days_trend_per_decade,total_icum_trend_per_decade,count_mean_per_year,duration_mean_per_year,intensity_mean_mean_per_year,intensity_max_max_mean_per_year,intensity_var_mean_per_year,intensity_cumulative_mean_per_year,rate_onset_mean_per_year,rate_decline_mean_per_year,total_days_mean_per_year,total_icum_mean_per_year
0,New Caledonia,-21.83333396911621,165.5833282470703,14.685393258426966,16.332201533959317,1.5327388784879756,0.4151950938130051,0.21281034159516396,0.12613638125875049,1.9019900650682566,0.6042170675438849,22.65031083159883,24.22105411224215,0.15795333878712833,0.1264489252873157,0.18908720870647644,0.14272270762538256,42.16129032258065,53.632761613397925,65.02831174233214,84.33991085642153,0,0,0,0,0,0,0,0,0,0,1,1307.0,2015.877664012296,89,0.649193548387097,3.0806774344902674,0.11350978478700292,0.20759666582726205,0.04413868780154873,0.0285026991344961,6.197423625308293,-0.0027787335919522253,-0.01557916081932094,19.62096774193548,36.01106002080207,2.8709677419354835,11.840085496300272,1.5545712900618924,2.291256949674871,0.18898583460744828,18.523523040584752,0.16306295443545496,0.18621928620391617,42.16129032258064,65.02831174233214
