,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.75,165.25,1053,1061,1058,1995-11-20,1995-11-28,1995-11-25,9,1.8859462122763446,1.4695498627146577,13.22594876443192,Moderate,0.1997221893579044,0.23435883587955988,5,3
1,New Caledonia,-21.75,165.25,1075,1086,1082,1995-12-12,1995-12-23,1995-12-19,12,1.9102035645515727,1.5569238560174126,18.68308627220895,Moderate,0.08675886584866462,0.14326535159969112,7,4
2,New Caledonia,-21.75,165.25,1103,1111,1107,1996-01-09,1996-01-17,1996-01-13,9,2.268441661711659,1.5282276591092452,13.754048931983206,Strong,0.25111214148955496,0.2438630408283622,4,4
3,New Caledonia,-21.75,165.25,1143,1158,1148,1996-02-18,1996-03-04,1996-02-23,16,1.9220544753536188,1.4616983090677635,23.387172945084217,Moderate,0.11653491828448798,0.08323502430718104,5,10
4,New Caledonia,-21.75,165.25,1288,1293,1290,1996-07-12,1996-07-17,1996-07-14,6,0.701277579030684,0.6478230978853,3.8869385873118,Moderate,0.09646558453959883,0.04486840771090377,2,3
5,New Caledonia,-21.75,165.25,1432,1436,1434,1996-12-03,1996-12-07,1996-12-05,5,1.484512882847941,1.3917327142530893,6.958663571265447,Moderate,0.09905498873802827,0.1469032779816665,2,2
6,New Caledonia,-21.75,165.25,1805,1824,1822,1997-12-11,1997-12-30,1997-12-28,20,2.13048996463899,1.6804565798851776,33.60913159770355,Moderate,0.05285126294957883,0.39188028150989285,17,2
7,New Caledonia,-21.75,165.25,1932,1959,1942,1998-04-17,1998-05-14,1998-04-27,28,1.3482169489706735,1.1501618068888446,32.20453059288765,Moderate,0.04246862912507628,0.0360972127606793,10,17
8,New Caledonia,-21.75,165.25,1965,1973,1970,1998-05-20,1998-05-28,1998-05-25,9,0.9929076779273203,0.8711627426967787,7.840464684271009,Moderate,0.053351796617256426,0.07574256334436567,5,3
9,New Caledonia,-21.75,165.25,1981,2087,2084,1998-06-05,1998-09-19,1998-09-16,107,1.6064621710008247,1.1626105143213836,124.39932503238805,Strong,0.008577460939497477,0.23455361397035748,103,3
10,New Caledonia,-21.75,165.25,2093,2116,2113,1998-09-25,1998-10-18,1998-10-15,24,1.8967378062586668,1.4303072626872735,34.32737430449456,Strong,0.049665367012414266,0.2739470697218377,20,3
11,New Caledonia,-21.75,165.25,2125,2131,2126,1998-10-27,1998-11-02,1998-10-28,7,1.3462322604271684,1.2165983261600637,8.516188283120446,Moderate,0.2512083566316991,0.04885651149358174,1,5
12,New Caledonia,-21.75,165.25,2200,2205,2203,1999-01-10,1999-01-15,1999-01-13,6,1.7939066733083386,1.4916642301826055,8.949985381095633,Moderate,0.17749964806341317,0.30026541679136043,3,2
13,New Caledonia,-21.75,165.25,2277,2314,2288,1999-03-28,1999-05-04,1999-04-08,38,1.629353307908584,1.1813829467333046,44.89255197586557,Moderate,0.05165798834630864,0.03549096124315882,11,26
14,New Caledonia,-21.75,165.25,2353,2365,2355,1999-06-12,1999-06-24,1999-06-14,13,0.97675803399855,0.8410832568374489,10.934082338886835,Moderate,0.08916680120652742,0.03019607708018328,2,10
15,New Caledonia,-21.75,165.25,2989,3013,3009,2001-03-09,2001-04-02,2001-03-29,25,1.6836693056168066,1.334846826368764,33.3711706592191,Moderate,0.02892908235875537,0.19503994740038286,20,4
16,New Caledonia,-21.75,165.25,3199,3204,3203,2001-10-05,2001-10-10,2001-10-09,6,1.3262228196667145,1.1216984000257302,6.730190400154381,Moderate,0.07855370224163218,0.3114665656961435,4,1
17,New Caledonia,-21.75,165.25,3317,3326,3323,2002-01-31,2002-02-09,2002-02-06,10,2.078011051301033,1.67284581584315,16.7284581584315,Moderate,0.13896084541718423,0.1998453623688167,6,3
18,New Caledonia,-21.75,165.25,3451,3456,3454,2002-06-14,2002-06-19,2002-06-17,6,0.8176921106153898,0.7739413271668104,4.643647963000863,Moderate,0.06068083767517304,0.04816707488029337,3,2
19,New Caledonia,-21.75,165.25,3582,3590,3586,2002-10-23,2002-10-31,2002-10-27,9,1.6828616357618777,1.206352972215225,10.857176749937025,Moderate,0.17670034593151365,0.15450328567122065,4,4
20,New Caledonia,-21.75,165.25,3789,3800,3792,2003-05-18,2003-05-29,2003-05-21,12,1.1450734907580902,0.9712338191206703,11.654805829448044,Moderate,0.09365882521950043,0.0471787642708758,3,8
21,New Caledonia,-21.75,165.25,4044,4053,4049,2004-01-28,2004-02-06,2004-02-02,10,1.8898247749574715,1.6325908476306523,16.325908476306523,Moderate,0.12425004282305352,0.11344928126181328,5,4
22,New Caledonia,-21.75,165.25,4074,4078,4076,2004-02-27,2004-03-02,2004-02-29,5,1.5397202276414568,1.3460241010112255,6.730120505056128,Moderate,0.18867368390483322,0.24926261901855612,2,2
23,New Caledonia,-21.75,165.25,4409,4419,4411,2005-01-27,2005-02-06,2005-01-29,11,1.9249577060822496,1.4908237960681163,16.39906175674928,Moderate,0.34427203516806415,0.08673122847555244,2,8
24,New Caledonia,-21.75,165.25,4843,4847,4844,2006-04-06,2006-04-10,2006-04-07,5,1.0736787242274168,1.0084819055372698,5.042409527686349,Moderate,0.1128835165372486,0.050100001321959145,1,3
25,New Caledonia,-21.75,165.25,5483,5488,5485,2008-01-06,2008-01-11,2008-01-08,6,1.9505311904414988,1.6481656310378856,9.888993786227314,Moderate,0.26022805244691793,0.25796561526812667,2,3
26,New Caledonia,-21.75,165.25,5794,5811,5804,2008-11-12,2008-11-29,2008-11-22,18,1.9717330317343489,1.6300624621811768,29.341124319261183,Moderate,0.07645493901453515,0.09157177504672802,10,7
27,New Caledonia,-21.75,165.25,5820,5828,5826,2008-12-08,2008-12-16,2008-12-14,9,1.9831872140207594,1.6382342512889576,14.74410826160062,Moderate,0.13415777712838525,0.28160176430978795,6,2
28,New Caledonia,-21.75,165.25,5845,5849,5847,2009-01-02,2009-01-06,2009-01-04,5,1.5454874346333192,1.4114589691162123,7.057294845581062,Moderate,0.14871210898122483,0.1624458682152543,2,2
29,New Caledonia,-21.75,165.25,5900,5913,5908,2009-02-26,2009-03-11,2009-03-06,14,1.611569496893118,1.318174045756122,18.45443664058571,Moderate,0.04829900766911918,0.10724234371241308,8,5
30,New Caledonia,-21.75,165.25,6369,6402,6381,2010-06-10,2010-07-13,2010-06-22,34,0.9558190991801574,0.7923352496673748,26.939398488690742,Moderate,0.013482149185672795,0.018730761677540824,12,21
31,New Caledonia,-21.75,165.25,6410,6432,6426,2010-07-21,2010-08-12,2010-08-06,23,1.0371741017987617,0.8473832396604912,19.4898145121913,Moderate,0.028747588425203995,0.04329953536797886,16,6
32,New Caledonia,-21.75,165.25,6458,6493,6481,2010-09-07,2010-10-12,2010-09-30,36,1.798113669118571,1.2619029475796613,45.42850611286781,Strong,0.044695593022940246,0.07655458019625712,23,12
33,New Caledonia,-21.75,165.25,6511,6520,6516,2010-10-30,2010-11-08,2010-11-04,10,2.0656697057908566,1.7022006865470665,17.022006865470665,Strong,0.17992420699938902,0.19471976577594596,5,4
34,New Caledonia,-21.75,165.25,6655,6659,6657,2011-03-23,2011-03-27,2011-03-25,5,1.2758367599979543,1.1805727804860773,5.902863902430386,Moderate,0.07799928726688563,0.14821941006568196,2,2
35,New Caledonia,-21.75,165.25,6916,6923,6921,2011-12-09,2011-12-16,2011-12-14,8,2.0796799813547437,1.7487689833487239,13.990151866789791,Moderate,0.16007774106917888,0.3109470859650614,5,2
36,New Caledonia,-21.75,165.25,6978,6993,6990,2012-02-09,2012-02-24,2012-02-21,16,1.9403879719395825,1.5929113165024793,25.48658106403967,Moderate,0.045963666362147396,0.19140344610961282,12,3
37,New Caledonia,-21.75,165.25,7624,7628,7626,2013-11-16,2013-11-20,2013-11-18,5,1.1174309022965012,1.0934915111910932,5.467457555955466,Moderate,0.12194234786495244,0.05132320773217032,2,2
38,New Caledonia,-21.75,165.25,7774,7778,7774,2014-04-15,2014-04-19,2014-04-15,5,1.080929171654489,0.9868818836827465,4.934409418413733,Moderate,0.19719425324470663,0.05766960882371524,0,4
39,New Caledonia,-21.75,165.25,8015,8024,8022,2014-12-12,2014-12-21,2014-12-19,10,1.5294681672127055,1.3969588248960467,13.969588248960466,Moderate,0.02979272001533128,0.13439648535944002,7,2
40,New Caledonia,-21.75,165.25,8058,8072,8063,2015-01-24,2015-02-07,2015-01-29,15,2.1998219028595933,1.6629071266420403,24.943606899630606,Moderate,0.18226881950132326,0.1060679003419211,5,9
41,New Caledonia,-21.75,165.25,8094,8101,8096,2015-03-01,2015-03-08,2015-03-03,8,1.5316045822635864,1.3207187268041856,10.565749814433484,Moderate,0.20508182894798993,0.10287346937789334,2,5
42,New Caledonia,-21.75,165.25,8429,8433,8432,2016-01-30,2016-02-03,2016-02-02,5,1.6450699836977059,1.4291962285195603,7.145981142597801,Moderate,0.12387124514250251,0.26755556496240845,3,1
43,New Caledonia,-21.75,165.25,8440,8450,8446,2016-02-10,2016-02-20,2016-02-16,11,1.9744873662148699,1.6232333365073985,17.855566701581385,Moderate,0.10695270036645255,0.15997832650351917,6,4
44,New Caledonia,-21.75,165.25,8513,8524,8514,2016-04-23,2016-05-04,2016-04-24,12,1.106672410042055,0.9231737762369144,11.078085314842973,Moderate,0.15408419537287918,0.0286534685876146,1,10
45,New Caledonia,-21.75,165.25,8528,8540,8531,2016-05-08,2016-05-20,2016-05-11,13,0.9659170335338985,0.8159711378679666,10.607624792283566,Moderate,0.05552221553116965,0.0321684871343289,3,9
46,New Caledonia,-21.75,165.25,8604,8613,8609,2016-07-23,2016-08-01,2016-07-28,10,0.7424205041700809,0.6923177473006727,6.923177473006728,Moderate,0.03887339281546334,0.020626833789238377,5,4
47,New Caledonia,-21.75,165.25,8636,8641,8637,2016-08-24,2016-08-29,2016-08-25,6,1.16919049909038,0.9058085513371275,5.434851308022765,Moderate,0.3736199204639708,0.11089353663947163,1,4
48,New Caledonia,-21.75,165.25,8674,8678,8675,2016-10-01,2016-10-05,2016-10-02,5,1.1348332435853976,1.0934123008481884,5.467061504240942,Moderate,0.1302562221404043,0.058228962981754,1,3
49,New Caledonia,-21.75,165.25,8714,8719,8717,2016-11-10,2016-11-15,2016-11-13,6,1.2937937090473746,1.202523867289224,7.2151432037353445,Moderate,0.08813576764225164,0.07626280015514553,3,2
50,New Caledonia,-21.75,165.25,8775,8788,8781,2017-01-10,2017-01-23,2017-01-16,14,1.7346409828432172,1.3781207519742193,19.29369052763907,Moderate,0.09481121470259743,0.0762081597440994,6,7
51,New Caledonia,-21.75,165.25,8836,8844,8842,2017-03-12,2017-03-20,2017-03-18,9,1.2228679656982457,1.1086601407724501,9.977941266952051,Moderate,0.023602341304050665,0.10306193444036679,6,2
52,New Caledonia,-21.75,165.25,8854,8871,8859,2017-03-30,2017-04-16,2017-04-04,18,1.927232988419071,1.3092189809327506,23.565941656789512,Strong,0.176325912699322,0.08828025571761558,5,12
53,New Caledonia,-21.75,165.25,8933,8937,8935,2017-06-17,2017-06-21,2017-06-19,5,0.9584013415921078,0.8487775371920634,4.243887685960317,Moderate,0.08740825037802366,0.11799347169937632,2,2
54,New Caledonia,-21.75,165.25,9002,9009,9003,2017-08-25,2017-09-01,2017-08-26,8,1.026162055230909,0.8682422945576298,6.945938356461038,Moderate,0.236085112376878,0.04885740729774513,1,6
55,New Caledonia,-21.75,165.25,9047,9051,9048,2017-10-09,2017-10-13,2017-10-10,5,1.0713741548599778,0.9907025244928214,4.953512622464107,Moderate,0.10470304181498828,0.04058629576511714,1,3
56,New Caledonia,-21.75,165.25,9065,9079,9077,2017-10-27,2017-11-10,2017-11-08,15,2.0874230784754637,1.492033300092146,22.38049950138219,Strong,0.07889484282462846,0.46279578670378785,12,2
57,New Caledonia,-21.75,165.25,9144,9150,9146,2018-01-14,2018-01-20,2018-01-16,7,1.4539765388734907,1.3265545752740675,9.285882026918472,Moderate,0.19990569083921556,0.04310139618466932,2,4
58,New Caledonia,-21.75,165.25,9923,9939,9933,2020-03-03,2020-03-19,2020-03-13,17,2.3121012410809954,1.6368344540387936,27.82618571865949,Strong,0.1158085045177261,0.19652556426471873,10,6
59,New Caledonia,-21.75,165.25,9968,9975,9970,2020-04-17,2020-04-24,2020-04-19,8,1.1651756532730602,1.0269602498700556,8.215681998960445,Moderate,0.11262929362635318,0.0601686606309283,2,5
60,New Caledonia,-21.75,165.25,9981,9987,9983,2020-04-30,2020-05-06,2020-05-02,7,1.467461370652721,1.1765842174055392,8.236089521838775,Moderate,0.28351826821603937,0.15339605953531038,2,4
61,New Caledonia,-21.75,165.25,10158,10173,10171,2020-10-24,2020-11-08,2020-11-06,16,2.1025254034226997,1.7041133526832852,27.265813642932564,Strong,0.07249259037213786,0.34760060464182274,13,2
62,New Caledonia,-21.75,165.25,10218,10243,10235,2020-12-23,2021-01-17,2021-01-09,26,2.399659433672504,1.6962164436321403,44.10162753443565,Strong,0.06762007788029689,0.1485894147087544,17,8
63,New Caledonia,-21.75,165.25,10354,10366,10360,2021-05-08,2021-05-20,2021-05-14,13,1.0971907954062168,0.965091321959388,12.546187185472043,Moderate,0.04928734639738071,0.05687258793757594,6,6
