,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.66666603088379,165.25,1054,1059,1058,1995-11-21,1995-11-26,1995-11-25,6,2.0433211788054493,1.7643539469729237,10.586123681837542,Moderate,0.16581388357292445,0.546125883697183,4,1
1,New Caledonia,-21.66666603088379,165.25,1079,1088,1082,1995-12-16,1995-12-25,1995-12-19,10,2.0767133774295985,1.788416425643431,17.88416425643431,Moderate,0.1633099235147932,0.1024039957126974,3,6
2,New Caledonia,-21.66666603088379,165.25,1132,1157,1148,1996-02-07,1996-03-03,1996-02-23,26,2.177091290873868,1.7073974633039413,44.39233404590247,Moderate,0.04527436906175043,0.10377883263476231,16,9
3,New Caledonia,-21.66666603088379,165.25,1288,1294,1291,1996-07-12,1996-07-18,1996-07-15,7,0.6522422298308292,0.6241731687624866,4.3692121813374065,Moderate,0.02527140252601003,0.031235681700814717,3,3
4,New Caledonia,-21.66666603088379,165.25,1809,1813,1811,1997-12-15,1997-12-19,1997-12-17,5,1.6036788571265461,1.5346469263876685,7.673234631938342,Moderate,0.05864523610761126,0.09555595151839569,2,2
5,New Caledonia,-21.66666603088379,165.25,1819,1823,1822,1997-12-25,1997-12-29,1997-12-28,5,1.7921836606917871,1.6291322892712032,8.145661446356016,Moderate,0.12817809109314332,0.28751237930790197,3,1
6,New Caledonia,-21.66666603088379,165.25,1931,1958,1936,1998-04-16,1998-05-13,1998-04-21,28,1.5004276152580012,1.2017289350659046,33.64841018184533,Moderate,0.0997652294349113,0.035265575942172944,5,22
7,New Caledonia,-21.66666603088379,165.25,1966,1972,1970,1998-05-21,1998-05-27,1998-05-25,7,0.9612283399028207,0.8747834939561184,6.123484457692829,Moderate,0.03167216666710399,0.1067075421733243,4,2
8,New Caledonia,-21.66666603088379,165.25,1981,2086,2084,1998-06-05,1998-09-18,1998-09-16,106,1.6451809790826672,1.1114781560218705,117.81668453831827,Strong,0.008908324251298345,0.3296950801726304,103,2
9,New Caledonia,-21.66666603088379,165.25,2094,2115,2113,1998-09-26,1998-10-17,1998-10-15,22,2.321204585413785,1.4540982232415425,31.990160911313932,Strong,0.06721150608867377,0.48796990917575017,19,2
