,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.0,164.4166717529297,1054,1058,1055,1995-11-21,1995-11-25,1995-11-22,5,1.4089432377969047,1.358322094332788,6.79161047166394,Moderate,0.16526021239577915,0.10102310708041477,1,3
1,New Caledonia,-21.0,164.4166717529297,1132,1141,1136,1996-02-07,1996-02-16,1996-02-11,10,1.6851878627654067,1.4240547887740616,14.240547887740615,Moderate,0.1521147998003119,0.0939984643214609,4,5
2,New Caledonia,-21.0,164.4166717529297,1147,1157,1156,1996-02-22,1996-03-03,1996-03-02,11,1.7826961086642363,1.3617142624169858,14.978856886586843,Moderate,0.05638857001157292,0.6096859388453973,9,1
3,New Caledonia,-21.0,164.4166717529297,1161,1165,1164,1996-03-07,1996-03-11,1996-03-10,5,1.3494289459720719,1.2290057336130473,6.145028668065237,Moderate,0.07999694402316646,0.37037174676054124,3,1
4,New Caledonia,-21.0,164.4166717529297,1430,1435,1434,1996-12-01,1996-12-06,1996-12-05,6,1.7639864029422903,1.547723124104164,9.286338744624985,Moderate,0.12536172627548148,0.3522863285515889,4,1
5,New Caledonia,-21.0,164.4166717529297,1804,1823,1822,1997-12-10,1997-12-29,1997-12-28,20,2.3795538256245266,1.9741383398732826,39.48276679746565,Moderate,0.06365713536895247,0.5972253943002338,18,1
6,New Caledonia,-21.0,164.4166717529297,1933,1974,1955,1998-04-18,1998-05-29,1998-05-10,42,1.3957925611926676,1.0018906893634967,42.079408953266864,Strong,0.022715803030144047,0.04060952539183633,22,19
7,New Caledonia,-21.0,164.4166717529297,1980,1999,1986,1998-06-04,1998-06-23,1998-06-10,20,1.0876264264506688,0.8663032470210915,17.32606494042183,Moderate,0.07097696252259639,0.041358266395195034,6,13
8,New Caledonia,-21.0,164.4166717529297,2008,2086,2084,1998-07-02,1998-09-18,1998-09-16,79,1.6647685266310184,0.9774786846741923,77.22081608926119,Strong,0.014509174106444204,0.36221053831039,76,2
9,New Caledonia,-21.0,164.4166717529297,2092,2098,2095,1998-09-24,1998-09-30,1998-09-27,7,1.365273875574914,1.1254985211631683,7.878489648142178,Moderate,0.19723844747938862,0.16287846719064955,3,3
10,New Caledonia,-21.0,164.4166717529297,2102,2115,2107,1998-10-04,1998-10-17,1998-10-09,14,2.2100574124243977,1.6650180509013535,23.310252712618947,Strong,0.2589017974316551,0.16694468474704854,5,8
11,New Caledonia,-21.0,164.4166717529297,2198,2204,2202,1999-01-08,1999-01-14,1999-01-12,7,2.1010771720640093,1.7822039467947823,12.475427627563477,Moderate,0.21207877128354763,0.2839497104767844,4,2
12,New Caledonia,-21.0,164.4166717529297,2272,2314,2287,1999-03-23,1999-05-04,1999-04-07,43,2.077879628827496,1.3799762482582318,59.338978675103974,Strong,0.0609189747027379,0.054181199059807866,15,27
13,New Caledonia,-21.0,164.4166717529297,2988,3006,2999,2001-03-08,2001-03-26,2001-03-19,19,1.6688987978043102,1.4123679907495992,26.834991824242383,Moderate,0.06002399663938517,0.10348487771967403,11,7
14,New Caledonia,-21.0,164.4166717529297,3261,3267,3263,2001-12-06,2001-12-12,2001-12-08,7,2.1229506461851066,1.755310155279626,12.287171086957382,Moderate,0.335697937011718,0.21799710318179105,2,4
15,New Caledonia,-21.0,164.4166717529297,3293,3301,3295,2002-01-07,2002-01-15,2002-01-09,9,2.505715400941913,1.7097352277420752,15.387617049678678,Strong,0.5453884616974847,0.22139248244520032,2,6
16,New Caledonia,-21.0,164.4166717529297,3316,3325,3323,2002-01-30,2002-02-08,2002-02-06,10,1.629678849251043,1.4799375103366,14.799375103366,Moderate,0.06717608462097904,0.15337059267105674,7,2
17,New Caledonia,-21.0,164.4166717529297,3450,3461,3451,2002-06-13,2002-06-24,2002-06-14,12,0.8345285846341035,0.7380727952526472,8.856873543031767,Moderate,0.16270067358529516,0.02703738761936981,1,10
18,New Caledonia,-21.0,164.4166717529297,3788,3801,3792,2003-05-17,2003-05-30,2003-05-21,14,1.0833538424584255,0.9274835498651652,12.984769698112313,Moderate,0.09480486633957162,0.07712639774652848,4,9
19,New Caledonia,-21.0,164.4166717529297,4047,4054,4051,2004-01-31,2004-02-07,2004-02-04,8,2.0284689626386125,1.7443901877249455,13.955121501799564,Moderate,0.18322019679572124,0.2538633566298247,4,3
20,New Caledonia,-21.0,164.4166717529297,4409,4417,4411,2005-01-27,2005-02-04,2005-01-29,9,1.7418925377630394,1.4684797307496424,13.216317576746782,Moderate,0.18313863200526015,0.07421409285098007,2,6
21,New Caledonia,-21.0,164.4166717529297,4843,4847,4846,2006-04-06,2006-04-10,2006-04-09,5,1.197676566339311,1.0560590682491195,5.280295341245598,Moderate,0.12455157090991469,0.1653976850612177,3,1
22,New Caledonia,-21.0,164.4166717529297,5394,5399,5397,2007-10-09,2007-10-14,2007-10-12,6,1.7214780622913004,1.363455608326903,8.180733649961418,Moderate,0.2539384376068813,0.39407662422426315,3,2
23,New Caledonia,-21.0,164.4166717529297,5481,5487,5485,2008-01-04,2008-01-10,2008-01-08,7,2.3243819821265497,1.7246359811949883,12.072451868364919,Strong,0.24429399223737824,0.5037249780470354,4,2
24,New Caledonia,-21.0,164.4166717529297,5683,5702,5697,2008-07-24,2008-08-12,2008-08-07,20,0.8163259567753016,0.7196896706858043,14.393793413716086,Moderate,0.02058325779186105,0.014726700321320669,14,5
25,New Caledonia,-21.0,164.4166717529297,5794,5816,5804,2008-11-12,2008-12-04,2008-11-22,23,2.4053326268349906,1.6965375100412703,39.020362730949216,Strong,0.12549488518827598,0.09538170106949309,10,12
26,New Caledonia,-21.0,164.4166717529297,5824,5833,5831,2008-12-12,2008-12-21,2008-12-19,10,2.407539552257905,1.874164033705188,18.74164033705188,Moderate,0.1333221271473872,0.408641162995368,7,2
27,New Caledonia,-21.0,164.4166717529297,5845,5849,5847,2009-01-02,2009-01-06,2009-01-04,5,1.9428476518200348,1.6553824024815769,8.276912012407884,Moderate,0.30631755705802705,0.3687578262821319,2,2
28,New Caledonia,-21.0,164.4166717529297,5900,5912,5908,2009-02-26,2009-03-10,2009-03-06,13,1.5471886357953508,1.2583199801575178,16.358159742047732,Moderate,0.07762767060658066,0.11178696881913,8,4
29,New Caledonia,-21.0,164.4166717529297,6358,6382,6364,2010-05-30,2010-06-23,2010-06-05,25,0.9117706667992387,0.7361736149941733,18.404340374854332,Moderate,0.048503823670795754,0.02286881244795776,6,18
30,New Caledonia,-21.0,164.4166717529297,6393,6413,6399,2010-07-04,2010-07-24,2010-07-10,21,0.9669033173591863,0.7901645256077641,16.593455037763047,Strong,0.07508988770894257,0.031039601836241593,6,14
31,New Caledonia,-21.0,164.4166717529297,6435,6451,6446,2010-08-15,2010-08-31,2010-08-26,17,1.5956830670756723,1.0651287172958153,18.107188194028858,Strong,0.07620496602747273,0.1627632320102011,11,5
32,New Caledonia,-21.0,164.4166717529297,6457,6491,6481,2010-09-06,2010-10-10,2010-09-30,35,2.37029604757986,1.4710653032575358,51.48728561401375,Strong,0.07168882343626246,0.1459347011489987,24,10
33,New Caledonia,-21.0,164.4166717529297,6510,6520,6517,2010-10-29,2010-11-08,2010-11-05,11,2.192962338847501,1.6690186363511097,18.359204999862207,Strong,0.1398246929209717,0.3503297111405743,7,3
34,New Caledonia,-21.0,164.4166717529297,6577,6582,6580,2011-01-04,2011-01-09,2011-01-07,6,1.6445585681546184,1.3644964259157952,8.186978555494772,Moderate,0.1327109095138341,0.3000374209496307,3,2
35,New Caledonia,-21.0,164.4166717529297,6654,6658,6655,2011-03-22,2011-03-26,2011-03-23,5,1.1856307983398438,1.1013035435830403,5.506517717915202,Moderate,0.1698527182302172,0.0717345558553245,1,3
36,New Caledonia,-21.0,164.4166717529297,6740,6749,6746,2011-06-16,2011-06-25,2011-06-22,10,0.8010525241974875,0.710027030206497,7.1002703020649705,Moderate,0.026190783782277495,0.08502458317488504,6,3
37,New Caledonia,-21.0,164.4166717529297,6911,6922,6921,2011-12-04,2011-12-15,2011-12-14,12,2.595618524859031,1.8017990409687012,21.621588491624415,Strong,0.13344793715235256,0.8394694994854698,10,1
38,New Caledonia,-21.0,164.4166717529297,6979,6991,6983,2012-02-10,2012-02-22,2012-02-14,13,1.8328360588319867,1.494369144770999,19.426798882022986,Moderate,0.16500422433285739,0.0640607866435625,4,8
39,New Caledonia,-21.0,164.4166717529297,8062,8071,8069,2015-01-28,2015-02-06,2015-02-04,10,1.9096163472821672,1.6504175247684603,16.504175247684604,Moderate,0.08248525229833513,0.28043403625488283,7,2
