,country,latitude,longitude,mean_duration,std_duration,mean_intensity_mean,std_intensity_mean,mean_intensity_var,std_intensity_var,mean_intensity_max,std_intensity_max,mean_intensity_cumulative,std_intensity_cumulative,mean_rate_onset,std_rate_onset,mean_rate_decline,std_rate_decline,mean_total_days,std_total_days,mean_total_icum,std_total_icum,sig_trend_per_decade_count,sig_trend_per_decade_duration,sig_trend_per_decade_intensity_max,sig_trend_per_decade_intensity_max_max,sig_trend_per_decade_intensity_mean,sig_trend_per_decade_intensity_var,sig_trend_per_decade_intensity_cumulative,sig_trend_per_decade_rate_onset,sig_trend_per_decade_rate_decline,sig_trend_per_decade_total_days,sig_trend_per_decade_total_icum,sum_total_days,sum_total_icum,number_of_events,count_trend_per_decade,duration_trend_per_decade,intensity_max_trend_per_decade,intensity_max_max_trend_per_decade,intensity_mean_trend_per_decade,intensity_var_trend_per_decade,intensity_cumulative_trend_per_decade,rate_onset_trend_per_decade,rate_decline_trend_per_decade,total_days_trend_per_decade,total_icum_trend_per_decade,count_mean_per_year,duration_mean_per_year,intensity_mean_mean_per_year,intensity_max_max_mean_per_year,intensity_var_mean_per_year,intensity_cumulative_mean_per_year,rate_onset_mean_per_year,rate_decline_mean_per_year,total_days_mean_per_year,total_icum_mean_per_year
0,New Caledonia,-20.41666603088379,158.9166717529297,17.91176470588235,18.89857871471682,1.171957328068915,0.2626702831595606,0.17877127044519686,0.11891532776414916,1.5003136014124028,0.4587398404359424,22.019131400779727,26.238301546123708,0.1120786225488084,0.08639255282167992,0.1293743649652777,0.10833266896282595,39.29032258064516,49.912719520103025,48.3000301694523,64.32291944222067,1,0,0,0,0,0,0,0,0,1,1,1218.0,1497.3009352530214,68,0.8830645161290323,2.8923751144131993,0.010398905870377437,0.07489016135741587,-0.017128624660961333,-0.009934097742647773,3.194689310643918,0.0007978382161946684,0.005978459434086598,19.83467741935484,25.527338249998476,2.1935483870967745,16.320407597402053,1.1632494375396385,1.7520576128355267,0.17060930919358835,19.826015009425056,0.10492593301558553,0.12368644011979896,39.29032258064516,48.3000301694523
