,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-19.0,163.6666717529297,828,832,830,1995-04-09,1995-04-13,1995-04-11,5,0.8097753217143477,0.7294501643027083,3.6472508215135413,Moderate,0.09323949506205978,0.0856515576762554,2,2
1,New Caledonia,-19.0,163.6666717529297,1104,1117,1108,1996-01-10,1996-01-23,1996-01-14,14,1.6232291190855008,1.26340029316564,17.68760410431896,Moderate,0.13732469893698251,0.083445524724109,4,9
2,New Caledonia,-19.0,163.6666717529297,1148,1163,1156,1996-02-23,1996-03-09,1996-03-02,16,1.3839043955649153,1.0459217986752956,16.73474877880473,Moderate,0.07755944760519828,0.08461713073074245,8,7
3,New Caledonia,-19.0,163.6666717529297,1287,1294,1290,1996-07-11,1996-07-18,1996-07-14,8,1.257874150430009,1.0910857415968431,8.728685932774745,Moderate,0.1333452831215567,0.11736925870287054,3,4
4,New Caledonia,-19.0,163.6666717529297,1544,1551,1544,1997-03-25,1997-04-01,1997-03-25,8,0.8792286534463223,0.7336242660399463,5.868994128319571,Moderate,0.22158370479460388,0.03426149429813421,0,7
5,New Caledonia,-19.0,163.6666717529297,1983,1998,1994,1998-06-07,1998-06-22,1998-06-18,16,1.4809798579062132,1.143405379787566,18.294486076601057,Moderate,0.06700479900686411,0.1322882730901019,11,4
6,New Caledonia,-19.0,163.6666717529297,2044,2055,2055,1998-08-07,1998-08-18,1998-08-18,12,1.2546592220183328,1.0839930913781595,13.007917096537913,Moderate,0.031755107649580026,0.5107868563744304,11,0
7,New Caledonia,-19.0,163.6666717529297,2110,2120,2112,1998-10-12,1998-10-22,1998-10-14,11,1.9413239878992812,1.3223308999517427,14.545639899469169,Strong,0.40753449470765873,0.12039463976981199,2,8
8,New Caledonia,-19.0,163.6666717529297,2125,2132,2130,1998-10-27,1998-11-03,1998-11-01,8,1.5581984981413832,1.3235265516465735,10.588212413172588,Moderate,0.11116608986057486,0.1931335572273504,5,2
9,New Caledonia,-19.0,163.6666717529297,2275,2297,2287,1999-03-26,1999-04-17,1999-04-07,23,1.2738387815414,0.9635245977243969,22.16106574766113,Moderate,0.04123845254221308,0.06427293768676194,12,10
10,New Caledonia,-19.0,163.6666717529297,2991,3015,3000,2001-03-11,2001-04-04,2001-03-20,25,1.427684230189172,1.1098565292358438,27.746413230896092,Strong,0.07055812052028898,0.0572026815424349,9,15
11,New Caledonia,-19.0,163.6666717529297,3263,3267,3266,2001-12-08,2001-12-12,2001-12-11,5,1.4588998979137777,1.2728839012884308,6.364419506442154,Moderate,0.11154744372389759,0.26379263272849346,3,1
12,New Caledonia,-19.0,163.6666717529297,3279,3300,3294,2001-12-24,2002-01-14,2002-01-08,22,1.4809665064657906,1.226953313497508,26.992972896945172,Moderate,0.0327523020130039,0.07117175345976917,15,6
13,New Caledonia,-19.0,163.6666717529297,3310,3319,3311,2002-01-24,2002-02-02,2002-01-25,10,1.3853406598491134,1.0974797095021913,10.974797095021913,Moderate,0.4477247422741352,0.06596882293527549,1,8
14,New Caledonia,-19.0,163.6666717529297,3795,3803,3801,2003-05-24,2003-06-01,2003-05-30,9,0.9111844954952169,0.8644737667507663,7.780263900756896,Moderate,0.03057255046834994,0.05444274410124876,6,2
15,New Caledonia,-19.0,163.6666717529297,4051,4070,4063,2004-02-04,2004-02-23,2004-02-16,20,1.408493318865382,1.0238431776723587,20.476863553447174,Moderate,0.051244162282636695,0.07726472013740159,12,7
