,country,latitude,longitude,mean_duration,std_duration,mean_intensity_mean,std_intensity_mean,mean_intensity_var,std_intensity_var,mean_intensity_max,std_intensity_max,mean_intensity_cumulative,std_intensity_cumulative,mean_rate_onset,std_rate_onset,mean_rate_decline,std_rate_decline,mean_total_days,std_total_days,mean_total_icum,std_total_icum,sig_trend_per_decade_count,sig_trend_per_decade_duration,sig_trend_per_decade_intensity_max,sig_trend_per_decade_intensity_max_max,sig_trend_per_decade_intensity_mean,sig_trend_per_decade_intensity_var,sig_trend_per_decade_intensity_cumulative,sig_trend_per_decade_rate_onset,sig_trend_per_decade_rate_decline,sig_trend_per_decade_total_days,sig_trend_per_decade_total_icum,sum_total_days,sum_total_icum,number_of_events,count_trend_per_decade,duration_trend_per_decade,intensity_max_trend_per_decade,intensity_max_max_trend_per_decade,intensity_mean_trend_per_decade,intensity_var_trend_per_decade,intensity_cumulative_trend_per_decade,rate_onset_trend_per_decade,rate_decline_trend_per_decade,total_days_trend_per_decade,total_icum_trend_per_decade,count_mean_per_year,duration_mean_per_year,intensity_mean_mean_per_year,intensity_max_max_mean_per_year,intensity_var_mean_per_year,intensity_cumulative_mean_per_year,rate_onset_mean_per_year,rate_decline_mean_per_year,total_days_mean_per_year,total_icum_mean_per_year
0,New Caledonia,-19.0,163.4166717529297,17.1864406779661,28.969945529968662,0.9869247233831792,0.1956018330989996,0.1217263669878045,0.07595886699379015,1.209664838570857,0.33810116471631707,19.06436016965007,42.308633651154054,0.08629266890185802,0.06152155828095244,0.08524271877207146,0.06085483292156775,32.70967741935484,51.62828265488281,36.28378225836626,69.70171659444205,0,0,0,0,0,0,0,0,0,0,0,1014.0,1124.797250009354,59,0.3911290322580644,4.82532154918445,0.032192984179953706,0.14890687244677261,0.009168162265819313,0.010786490571735205,6.754651848714511,-0.012232221525672828,0.006916494142951044,20.104838709677423,26.034990360039743,1.903225806451613,15.434528514287091,0.9570633173506189,1.3615468009444396,0.11313216939384817,15.9281728094795,0.09064751090452995,0.07539541600168337,32.70967741935485,36.283782258366266
