,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-23.33333396911621,168.1666717529297,1105,1113,1108,1996-01-11,1996-01-19,1996-01-14,9,1.7018179739675254,1.3963328740930077,12.566995866837068,Moderate,0.16182305296445268,0.10843317250002858,3,5
1,New Caledonia,-23.33333396911621,168.1666717529297,1371,1376,1373,1996-10-03,1996-10-08,1996-10-05,6,1.499163596860825,1.3343194530856248,8.005916718513749,Moderate,0.14051201112808726,0.16604221361573376,2,3
2,New Caledonia,-23.33333396911621,168.1666717529297,1802,1821,1810,1997-12-08,1997-12-27,1997-12-16,20,1.9648268299717984,1.5731920580710104,31.46384116142021,Moderate,0.10222744082137722,0.06881520992241526,8,11
3,New Caledonia,-23.33333396911621,168.1666717529297,1937,2066,1992,1998-04-22,1998-08-29,1998-06-16,130,2.0885598582606164,1.541783501315059,200.43185517095765,Strong,0.021213430611417238,0.014694811797653027,55,74
4,New Caledonia,-23.33333396911621,168.1666717529297,2083,2099,2097,1998-09-15,1998-10-01,1998-09-29,17,1.8676382495510957,1.2873849923063247,21.88554486920752,Moderate,0.07310519998145182,0.29174461364746024,14,2
5,New Caledonia,-23.33333396911621,168.1666717529297,2103,2120,2109,1998-10-05,1998-10-22,1998-10-11,18,1.7301818478491988,1.4226091002050674,25.60696380369121,Moderate,0.09228583305112728,0.05956736186109122,6,11
6,New Caledonia,-23.33333396911621,168.1666717529297,2126,2132,2128,1998-10-28,1998-11-03,1998-10-30,7,1.4537341210149926,1.2885871219195504,9.020109853436853,Moderate,0.18673578077747094,0.1183743835777366,2,4
7,New Caledonia,-23.33333396911621,168.1666717529297,2189,2211,2190,1998-12-30,1999-01-21,1998-12-31,23,2.000612505020637,1.426129567171716,32.80098004494947,Moderate,0.351454580983809,0.045797094758614,1,21
8,New Caledonia,-23.33333396911621,168.1666717529297,2250,2304,2267,1999-03-01,1999-04-24,1999-03-18,55,2.0196911596482856,1.538151781300298,84.59834797151639,Strong,0.05902275401875749,0.02925888389669448,17,37
9,New Caledonia,-23.33333396911621,168.1666717529297,2897,2901,2899,2000-12-07,2000-12-11,2000-12-09,5,1.4362834807365168,1.3166161198769841,6.583080599384921,Moderate,0.21087266245195976,0.11935659839260922,2,2
10,New Caledonia,-23.33333396911621,168.1666717529297,2950,2954,2952,2001-01-29,2001-02-02,2001-01-31,5,1.5351513278099738,1.2968129927112173,6.4840649635560865,Moderate,0.17135116823257804,0.2282769726168709,2,2
11,New Caledonia,-23.33333396911621,168.1666717529297,2975,2983,2978,2001-02-23,2001-03-03,2001-02-26,9,1.469140852651286,1.2015453427495915,10.813908084746323,Moderate,0.15031666909494643,0.0897916922471386,3,5
12,New Caledonia,-23.33333396911621,168.1666717529297,2990,2999,2995,2001-03-10,2001-03-19,2001-03-15,10,1.2792331018755547,1.107278559284829,11.072785592848291,Moderate,0.06132571088953075,0.09567231345774808,5,4
13,New Caledonia,-23.33333396911621,168.1666717529297,3290,3296,3295,2002-01-04,2002-01-10,2002-01-09,7,1.6116203185050715,1.4779285835230946,10.345500084661662,Moderate,0.07565950857928785,0.22530053251532914,5,1
14,New Caledonia,-23.33333396911621,168.1666717529297,3324,3336,3329,2002-02-07,2002-02-19,2002-02-12,13,1.914234961232836,1.3613418503375583,17.697444054388257,Moderate,0.15479288632569227,0.11936090941070247,5,7
15,New Caledonia,-23.33333396911621,168.1666717529297,3757,3767,3761,2003-04-16,2003-04-26,2003-04-20,11,1.234083913987682,1.1102625435748068,12.212887979322876,Moderate,0.06486787420019821,0.05333290384070111,4,6
16,New Caledonia,-23.33333396911621,168.1666717529297,3834,3847,3836,2003-07-02,2003-07-15,2003-07-04,14,1.4974092052828887,1.1448300620927265,16.027620869298172,Moderate,0.211792582850304,0.04865493881418181,2,11
17,New Caledonia,-23.33333396911621,168.1666717529297,3859,3863,3863,2003-07-27,2003-07-31,2003-07-31,5,0.9937543561381688,0.915563903316378,4.57781951658189,Moderate,0.019543897293801078,0.16762093574770276,4,0
18,New Caledonia,-23.33333396911621,168.1666717529297,4046,4060,4049,2004-01-30,2004-02-13,2004-02-02,15,1.8418142257198191,1.3433941789852661,20.15091268477899,Moderate,0.22580856112291262,0.07343739647350303,3,11
19,New Caledonia,-23.33333396911621,168.1666717529297,4069,4073,4072,2004-02-22,2004-02-26,2004-02-25,5,1.3120484813567117,1.1765480103031272,5.882740051515636,Moderate,0.09500439375776233,0.237933128110825,3,1
20,New Caledonia,-23.33333396911621,168.1666717529297,4418,4431,4424,2005-02-05,2005-02-18,2005-02-11,14,1.6487931282289594,1.2579541338204248,17.611357873485947,Moderate,0.09898264295705908,0.08169787006993422,6,7
21,New Caledonia,-23.33333396911621,168.1666717529297,4841,4849,4842,2006-04-04,2006-04-12,2006-04-05,9,1.2862529139364902,1.1425955304108202,10.28335977369738,Moderate,0.24332179818102043,0.048352559407552086,1,7
22,New Caledonia,-23.33333396911621,168.1666717529297,5364,5379,5373,2007-09-09,2007-09-24,2007-09-18,16,2.023075965143015,1.4650233868629672,23.440374189807475,Strong,0.12042448435655435,0.1432947674696853,9,6
23,New Caledonia,-23.33333396911621,168.1666717529297,5385,5403,5397,2007-09-30,2007-10-18,2007-10-12,19,1.6505264774445543,1.406096647874608,26.71583630961755,Moderate,0.05597482742801773,0.08664472404839703,12,6
24,New Caledonia,-23.33333396911621,168.1666717529297,5420,5429,5423,2007-11-04,2007-11-13,2007-11-07,10,1.9920646298316242,1.5144741735150746,15.144741735150745,Strong,0.3065468572801175,0.13919648106577398,3,6
