,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-20.91666603088379,162.25,1065,1079,1067,1995-12-02,1995-12-16,1995-12-04,15,1.505599544894313,1.284832747264576,19.27249120896864,Moderate,0.22331695556640696,0.025950728385679155,2,12
1,New Caledonia,-20.91666603088379,162.25,1106,1112,1107,1996-01-12,1996-01-18,1996-01-13,7,1.8139960996566344,1.3265536963115672,9.28587587418097,Moderate,0.37179510055049886,0.15983728089989863,1,5
2,New Caledonia,-20.91666603088379,162.25,1124,1165,1156,1996-01-30,1996-03-11,1996-03-02,42,1.7035437553159696,1.3129057334864778,55.142040806432064,Moderate,0.0227141756573624,0.08332890768002531,32,9
3,New Caledonia,-20.91666603088379,162.25,1433,1443,1438,1996-12-04,1996-12-14,1996-12-09,11,1.8480692217426906,1.5008296854684786,16.509126540153265,Moderate,0.14965937773852708,0.1545391977707311,5,5
4,New Caledonia,-20.91666603088379,162.25,1804,1823,1822,1997-12-10,1997-12-29,1997-12-28,20,1.7771854400634801,1.4192470519773432,28.384941039546867,Moderate,0.03793500253399692,0.34784821541078514,18,1
5,New Caledonia,-20.91666603088379,162.25,1926,1944,1933,1998-04-11,1998-04-29,1998-04-18,19,1.309825220415668,1.050271495696037,19.955158418224705,Moderate,0.07689593735561526,0.058559754787621314,7,11
6,New Caledonia,-20.91666603088379,162.25,1952,1970,1955,1998-05-07,1998-05-25,1998-05-10,19,1.0397646504063829,0.796478786371359,15.133096941055822,Moderate,0.10021134126021636,0.02860183596735147,3,15
7,New Caledonia,-20.91666603088379,162.25,1981,1994,1986,1998-06-05,1998-06-18,1998-06-10,14,0.9726243172922437,0.8927557721116014,12.49858080956242,Moderate,0.05369678620369133,0.014436587889235226,5,8
8,New Caledonia,-20.91666603088379,162.25,2013,2109,2084,1998-07-07,1998-10-11,1998-09-16,97,1.9899841431648433,1.2029708669476644,116.68817409392345,Strong,0.01694050175111545,0.03898622173813569,71,25
9,New Caledonia,-20.91666603088379,162.25,2275,2289,2286,1999-03-26,1999-04-09,1999-04-06,15,1.186960958665427,1.0508781145977761,15.763171718966642,Moderate,0.03502353010137574,0.11332295677079733,11,3
