,country,latitude,longitude,time,spatial_extent
363,New Caledonia,-21.5,159.0,727927,0.0
364,New Caledonia,-21.5,159.0,727928,0.0
365,New Caledonia,-21.5,159.0,727929,0.0
366,New Caledonia,-21.5,159.0,727930,0.0
367,New Caledonia,-21.5,159.0,727931,0.0
368,New Caledonia,-21.5,159.0,727932,0.0
369,New Caledonia,-21.5,159.0,727933,0.0
370,New Caledonia,-21.5,159.0,727934,0.0
371,New Caledonia,-21.5,159.0,727935,0.0
372,New Caledonia,-21.5,159.0,727936,0.0
373,New Caledonia,-21.5,159.0,727937,0.0
374,New Caledonia,-21.5,159.0,727938,0.0
375,New Caledonia,-21.5,159.0,727939,0.0
376,New Caledonia,-21.5,159.0,727940,0.0
377,New Caledonia,-21.5,159.0,727941,0.0
378,New Caledonia,-21.5,159.0,727942,0.0
379,New Caledonia,-21.5,159.0,727943,0.0
380,New Caledonia,-21.5,159.0,727944,0.0
381,New Caledonia,-21.5,159.0,727945,0.0
382,New Caledonia,-21.5,159.0,727946,0.0
383,New Caledonia,-21.5,159.0,727947,0.0
384,New Caledonia,-21.5,159.0,727948,0.0
385,New Caledonia,-21.5,159.0,727949,0.0
386,New Caledonia,-21.5,159.0,727950,0.0
387,New Caledonia,-21.5,159.0,727951,0.0
388,New Caledonia,-21.5,159.0,727952,0.0
389,New Caledonia,-21.5,159.0,727953,0.0
390,New Caledonia,-21.5,159.0,727954,0.0
391,New Caledonia,-21.5,159.0,727955,0.0
392,New Caledonia,-21.5,159.0,727956,0.0
393,New Caledonia,-21.5,159.0,727957,0.0
394,New Caledonia,-21.5,159.0,727958,0.0
395,New Caledonia,-21.5,159.0,727959,0.0
396,New Caledonia,-21.5,159.0,727960,0.0
397,New Caledonia,-21.5,159.0,727961,0.0
398,New Caledonia,-21.5,159.0,727962,0.0
399,New Caledonia,-21.5,159.0,727963,0.0
400,New Caledonia,-21.5,159.0,727964,0.0
401,New Caledonia,-21.5,159.0,727965,0.0
402,New Caledonia,-21.5,159.0,727966,0.0
403,New Caledonia,-21.5,159.0,727967,0.0
404,New Caledonia,-21.5,159.0,727968,0.0
405,New Caledonia,-21.5,159.0,727969,0.0
406,New Caledonia,-21.5,159.0,727970,0.0
407,New Caledonia,-21.5,159.0,727971,0.0
408,New Caledonia,-21.5,159.0,727972,0.0
409,New Caledonia,-21.5,159.0,727973,0.0
410,New Caledonia,-21.5,159.0,727974,0.0
411,New Caledonia,-21.5,159.0,727975,0.0
412,New Caledonia,-21.5,159.0,727976,0.0
413,New Caledonia,-21.5,159.0,727977,0.0
414,New Caledonia,-21.5,159.0,727978,0.0
415,New Caledonia,-21.5,159.0,727979,0.0
416,New Caledonia,-21.5,159.0,727980,0.0
417,New Caledonia,-21.5,159.0,727981,0.0
418,New Caledonia,-21.5,159.0,727982,0.0
419,New Caledonia,-21.5,159.0,727983,0.0
420,New Caledonia,-21.5,159.0,727984,0.0
421,New Caledonia,-21.5,159.0,727985,0.0
422,New Caledonia,-21.5,159.0,727986,0.0
423,New Caledonia,-21.5,159.0,727987,0.0
424,New Caledonia,-21.5,159.0,727988,0.0
425,New Caledonia,-21.5,159.0,727989,0.0
426,New Caledonia,-21.5,159.0,727990,0.0
427,New Caledonia,-21.5,159.0,727991,0.0
428,New Caledonia,-21.5,159.0,727992,0.0
429,New Caledonia,-21.5,159.0,727993,0.0
430,New Caledonia,-21.5,159.0,727994,0.0
431,New Caledonia,-21.5,159.0,727995,0.0
432,New Caledonia,-21.5,159.0,727996,0.0
433,New Caledonia,-21.5,159.0,727997,0.0
434,New Caledonia,-21.5,159.0,727998,0.0
435,New Caledonia,-21.5,159.0,727999,0.0
436,New Caledonia,-21.5,159.0,728000,0.0
437,New Caledonia,-21.5,159.0,728001,0.0
438,New Caledonia,-21.5,159.0,728002,0.0
439,New Caledonia,-21.5,159.0,728003,0.0
440,New Caledonia,-21.5,159.0,728004,0.0
441,New Caledonia,-21.5,159.0,728005,0.0
442,New Caledonia,-21.5,159.0,728006,0.0
443,New Caledonia,-21.5,159.0,728007,0.0
444,New Caledonia,-21.5,159.0,728008,0.0
445,New Caledonia,-21.5,159.0,728009,0.0
446,New Caledonia,-21.5,159.0,728010,0.0
447,New Caledonia,-21.5,159.0,728011,0.0
448,New Caledonia,-21.5,159.0,728012,0.0
449,New Caledonia,-21.5,159.0,728013,0.0
450,New Caledonia,-21.5,159.0,728014,0.0
451,New Caledonia,-21.5,159.0,728015,0.0
452,New Caledonia,-21.5,159.0,728016,0.0
453,New Caledonia,-21.5,159.0,728017,0.0
454,New Caledonia,-21.5,159.0,728018,0.0
455,New Caledonia,-21.5,159.0,728019,0.0
456,New Caledonia,-21.5,159.0,728020,0.0
457,New Caledonia,-21.5,159.0,728021,0.0
458,New Caledonia,-21.5,159.0,728022,0.0
459,New Caledonia,-21.5,159.0,728023,0.0
460,New Caledonia,-21.5,159.0,728024,0.0
461,New Caledonia,-21.5,159.0,728025,0.0
462,New Caledonia,-21.5,159.0,728026,0.0
463,New Caledonia,-21.5,159.0,728027,0.0
464,New Caledonia,-21.5,159.0,728028,0.0
465,New Caledonia,-21.5,159.0,728029,0.0
466,New Caledonia,-21.5,159.0,728030,0.0
467,New Caledonia,-21.5,159.0,728031,0.0
468,New Caledonia,-21.5,159.0,728032,0.0
469,New Caledonia,-21.5,159.0,728033,0.0
470,New Caledonia,-21.5,159.0,728034,0.0
471,New Caledonia,-21.5,159.0,728035,0.0
472,New Caledonia,-21.5,159.0,728036,0.0
473,New Caledonia,-21.5,159.0,728037,0.0
474,New Caledonia,-21.5,159.0,728038,0.0
475,New Caledonia,-21.5,159.0,728039,0.0
476,New Caledonia,-21.5,159.0,728040,0.0
477,New Caledonia,-21.5,159.0,728041,0.0
478,New Caledonia,-21.5,159.0,728042,0.0
479,New Caledonia,-21.5,159.0,728043,0.0
480,New Caledonia,-21.5,159.0,728044,0.0
481,New Caledonia,-21.5,159.0,728045,0.0
482,New Caledonia,-21.5,159.0,728046,0.0
483,New Caledonia,-21.5,159.0,728047,0.0
484,New Caledonia,-21.5,159.0,728048,0.0
485,New Caledonia,-21.5,159.0,728049,0.0
486,New Caledonia,-21.5,159.0,728050,0.0
487,New Caledonia,-21.5,159.0,728051,0.0
488,New Caledonia,-21.5,159.0,728052,0.0
489,New Caledonia,-21.5,159.0,728053,0.0
490,New Caledonia,-21.5,159.0,728054,0.0
491,New Caledonia,-21.5,159.0,728055,0.0
492,New Caledonia,-21.5,159.0,728056,0.0
493,New Caledonia,-21.5,159.0,728057,0.0
494,New Caledonia,-21.5,159.0,728058,0.0
495,New Caledonia,-21.5,159.0,728059,0.0
496,New Caledonia,-21.5,159.0,728060,0.0
497,New Caledonia,-21.5,159.0,728061,0.0
498,New Caledonia,-21.5,159.0,728062,0.0
499,New Caledonia,-21.5,159.0,728063,0.0
500,New Caledonia,-21.5,159.0,728064,0.0
501,New Caledonia,-21.5,159.0,728065,0.0
502,New Caledonia,-21.5,159.0,728066,0.0
503,New Caledonia,-21.5,159.0,728067,0.0
504,New Caledonia,-21.5,159.0,728068,0.0
505,New Caledonia,-21.5,159.0,728069,0.0
506,New Caledonia,-21.5,159.0,728070,0.0
507,New Caledonia,-21.5,159.0,728071,0.0
508,New Caledonia,-21.5,159.0,728072,0.0
509,New Caledonia,-21.5,159.0,728073,0.0
510,New Caledonia,-21.5,159.0,728074,0.0
511,New Caledonia,-21.5,159.0,728075,0.0
512,New Caledonia,-21.5,159.0,728076,0.0
513,New Caledonia,-21.5,159.0,728077,0.0
514,New Caledonia,-21.5,159.0,728078,0.0
515,New Caledonia,-21.5,159.0,728079,0.0
516,New Caledonia,-21.5,159.0,728080,0.0
517,New Caledonia,-21.5,159.0,728081,0.0
518,New Caledonia,-21.5,159.0,728082,0.0
519,New Caledonia,-21.5,159.0,728083,0.0
520,New Caledonia,-21.5,159.0,728084,0.0
521,New Caledonia,-21.5,159.0,728085,0.0
522,New Caledonia,-21.5,159.0,728086,0.0
523,New Caledonia,-21.5,159.0,728087,0.0
524,New Caledonia,-21.5,159.0,728088,0.0
525,New Caledonia,-21.5,159.0,728089,0.0
526,New Caledonia,-21.5,159.0,728090,0.0
527,New Caledonia,-21.5,159.0,728091,0.0
528,New Caledonia,-21.5,159.0,728092,0.0
529,New Caledonia,-21.5,159.0,728093,0.0
530,New Caledonia,-21.5,159.0,728094,0.0
531,New Caledonia,-21.5,159.0,728095,0.0
532,New Caledonia,-21.5,159.0,728096,0.0
533,New Caledonia,-21.5,159.0,728097,0.0
534,New Caledonia,-21.5,159.0,728098,0.0
535,New Caledonia,-21.5,159.0,728099,0.0
536,New Caledonia,-21.5,159.0,728100,0.0
537,New Caledonia,-21.5,159.0,728101,0.0
538,New Caledonia,-21.5,159.0,728102,0.0
539,New Caledonia,-21.5,159.0,728103,0.0
540,New Caledonia,-21.5,159.0,728104,0.0
541,New Caledonia,-21.5,159.0,728105,0.0
542,New Caledonia,-21.5,159.0,728106,0.0
543,New Caledonia,-21.5,159.0,728107,0.0
544,New Caledonia,-21.5,159.0,728108,0.0
545,New Caledonia,-21.5,159.0,728109,0.0
546,New Caledonia,-21.5,159.0,728110,0.0
547,New Caledonia,-21.5,159.0,728111,0.0
548,New Caledonia,-21.5,159.0,728112,0.0
549,New Caledonia,-21.5,159.0,728113,0.0
550,New Caledonia,-21.5,159.0,728114,0.0
551,New Caledonia,-21.5,159.0,728115,0.0
552,New Caledonia,-21.5,159.0,728116,0.0
553,New Caledonia,-21.5,159.0,728117,0.0
554,New Caledonia,-21.5,159.0,728118,0.0
555,New Caledonia,-21.5,159.0,728119,0.0
556,New Caledonia,-21.5,159.0,728120,0.0
557,New Caledonia,-21.5,159.0,728121,0.0
