,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.91666603088379,159.5,211,217,215,1993-07-31,1993-08-06,1993-08-04,7,0.8166677413448227,0.7190693798153112,5.033485658707178,Moderate,0.04236827016304032,0.09365454643003446,4,2
1,New Caledonia,-21.91666603088379,159.5,1064,1069,1067,1995-12-01,1995-12-06,1995-12-04,6,1.4819751862556778,1.219295696545678,7.315774179274069,Moderate,0.14947774333338718,0.2189760638821518,3,2
2,New Caledonia,-21.91666603088379,159.5,1102,1107,1106,1996-01-08,1996-01-13,1996-01-12,6,2.0655363759686836,1.609793088769397,9.658758532616382,Strong,0.24757203406330477,0.878102251278456,4,1
3,New Caledonia,-21.91666603088379,159.5,1206,1213,1207,1996-04-21,1996-04-28,1996-04-22,8,1.1199234377953324,1.0204611055312633,8.163688844250107,Moderate,0.1829872746621414,0.05838145689100544,1,6
4,New Caledonia,-21.91666603088379,159.5,1433,1442,1438,1996-12-04,1996-12-13,1996-12-09,10,1.842556984193866,1.4276415917181229,14.276415917181229,Moderate,0.16744730549473855,0.16096628524069384,5,4
5,New Caledonia,-21.91666603088379,159.5,1794,1822,1814,1997-11-30,1997-12-28,1997-12-20,29,1.9110992800804851,1.502778665374994,43.58058129587482,Moderate,0.04692637685900293,0.10830110119235063,20,8
6,New Caledonia,-21.91666603088379,159.5,1864,1880,1879,1998-02-08,1998-02-24,1998-02-23,17,1.491865465717936,1.1769451380228482,20.00806734638842,Moderate,0.039411743275208654,0.4323316184423298,15,1
7,New Caledonia,-21.91666603088379,159.5,1929,1958,1954,1998-04-14,1998-05-13,1998-05-09,30,1.5074806828652711,1.075260236186367,32.25780708559101,Strong,0.0317860759563799,0.16727368207815335,25,4
8,New Caledonia,-21.91666603088379,159.5,1964,1993,1989,1998-05-19,1998-06-17,1998-06-13,30,1.1899309465962062,1.0466593588552182,31.399780765656548,Moderate,0.014946806664560216,0.06553487196617959,25,4
9,New Caledonia,-21.91666603088379,159.5,2009,2130,2107,1998-07-03,1998-11-01,1998-10-09,122,2.25257375163417,1.4268308702062404,174.07336616516133,Severe,0.01637223466867231,0.05980578823783413,98,23
10,New Caledonia,-21.91666603088379,159.5,2282,2287,2285,1999-04-02,1999-04-07,1999-04-05,6,0.9818411181050024,0.8651611574234567,5.19096694454074,Moderate,0.07460508917883248,0.09294823677309125,3,2
11,New Caledonia,-21.91666603088379,159.5,2496,2505,2502,1999-11-02,1999-11-11,1999-11-08,10,1.5267729605397946,1.1320494621030797,11.320494621030797,Moderate,0.08801228355237384,0.21467290605817727,6,3
12,New Caledonia,-21.91666603088379,159.5,3288,3301,3295,2002-01-02,2002-01-15,2002-01-09,14,2.0355665145381785,1.3778152114235298,19.289412959929418,Strong,0.13785192838279084,0.18994655561802093,7,6
13,New Caledonia,-21.91666603088379,159.5,3318,3329,3325,2002-02-01,2002-02-12,2002-02-08,12,2.1776331009403407,1.4865611035336788,17.838733242404146,Strong,0.19032171105825835,0.30852826436360636,7,4
14,New Caledonia,-21.91666603088379,159.5,3511,3515,3513,2002-08-13,2002-08-17,2002-08-15,5,0.959251157699093,0.8621785071588327,4.310892535794164,Moderate,0.17513085642168563,0.10157204904863945,2,2
15,New Caledonia,-21.91666603088379,159.5,3809,3814,3810,2003-06-07,2003-06-12,2003-06-08,6,0.94737932758947,0.9044724843835338,5.4268349063012025,Moderate,0.05905836371965615,0.029351983019101704,1,4
16,New Caledonia,-21.91666603088379,159.5,4040,4052,4049,2004-01-24,2004-02-05,2004-02-02,13,1.529083928754254,1.212811084302428,15.766544095931565,Moderate,0.08167220214429219,0.1783414568219856,9,3
17,New Caledonia,-21.91666603088379,159.5,4066,4077,4073,2004-02-19,2004-03-01,2004-02-26,12,1.6802876995455875,1.2261203745360059,14.713444494432071,Moderate,0.10595837664860497,0.19293162985087323,7,4
18,New Caledonia,-21.91666603088379,159.5,4697,4702,4702,2005-11-11,2005-11-16,2005-11-16,6,1.2534230139947695,1.0155529514435802,6.0933177086614805,Moderate,0.0918049798333394,0.5323154080298629,5,0
19,New Caledonia,-21.91666603088379,159.5,5424,5428,5426,2007-11-08,2007-11-12,2007-11-10,5,1.8798633083220473,1.2911288476759417,6.455644238379708,Strong,0.3905188775831633,0.4097445088048147,2,2
20,New Caledonia,-21.91666603088379,159.5,5485,5489,5486,2008-01-08,2008-01-12,2008-01-09,5,1.2379857955440379,1.0502301246889147,5.251150623444573,Moderate,0.24891264720629636,0.10369282384072623,1,3
21,New Caledonia,-21.91666603088379,159.5,5792,5807,5796,2008-11-10,2008-11-25,2008-11-14,16,1.2977743456440578,1.0327413851214982,16.52386216194397,Moderate,0.0830265578403259,0.038413939937469097,4,11
22,New Caledonia,-21.91666603088379,159.5,5824,5832,5825,2008-12-12,2008-12-20,2008-12-13,9,1.4832189621463883,1.3155775172736033,11.840197655462429,Moderate,0.25512662497899896,0.059007919475596776,1,7
23,New Caledonia,-21.91666603088379,159.5,5889,5903,5896,2009-02-15,2009-03-01,2009-02-22,15,1.325902385096402,1.1007129505116515,16.51069425767477,Moderate,0.06268575934953564,0.06454171621671326,7,7
24,New Caledonia,-21.91666603088379,159.5,6347,6351,6349,2010-05-19,2010-05-23,2010-05-21,5,0.8596330458118047,0.8154366154824558,4.077183077412279,Moderate,0.05586072860225357,0.04124700484737218,2,2
25,New Caledonia,-21.91666603088379,159.5,6363,6400,6369,2010-06-04,2010-07-11,2010-06-10,38,1.0787471648185516,0.8874657279566741,33.723697662353615,Moderate,0.044920824301745856,0.01640719459170398,6,31
26,New Caledonia,-21.91666603088379,159.5,6426,6432,6428,2010-08-06,2010-08-12,2010-08-08,7,0.9708772474719645,0.845822725427866,5.920759077995061,Moderate,0.1447926675119703,0.06838371933147475,2,4
27,New Caledonia,-21.91666603088379,159.5,6441,6447,6444,2010-08-21,2010-08-27,2010-08-24,7,1.0580513246597718,0.9574093005624219,6.701865103936953,Moderate,0.08245223788072258,0.10672595643777275,3,3
28,New Caledonia,-21.91666603088379,159.5,6454,6491,6480,2010-09-03,2010-10-10,2010-09-29,38,1.5491517589938262,1.1153945906660152,42.38499444530858,Strong,0.0385164201658671,0.06497072003165257,26,11
29,New Caledonia,-21.91666603088379,159.5,6558,6590,6572,2010-12-16,2011-01-17,2010-12-30,33,2.325815262333041,1.4871881975339878,49.0772105186216,Strong,0.09729929999329262,0.0804504737089068,14,18
30,New Caledonia,-21.91666603088379,159.5,6599,6606,6601,2011-01-26,2011-02-02,2011-01-28,8,0.932930300312659,0.8523014360858565,6.818411488686852,Moderate,0.0692598527477621,0.020526170031415478,2,5
31,New Caledonia,-21.91666603088379,159.5,6988,6995,6991,2012-02-19,2012-02-26,2012-02-22,8,1.2747911637829255,1.1191213823133954,8.952971058507163,Moderate,0.12107757708993308,0.07545426071331107,3,4
32,New Caledonia,-21.91666603088379,159.5,7013,7021,7016,2012-03-15,2012-03-23,2012-03-18,9,1.1220538231634372,1.0022257186178716,9.020031467560845,Moderate,0.07587003927626361,0.04317676286893211,3,5
33,New Caledonia,-21.91666603088379,159.5,7583,7592,7588,2013-10-06,2013-10-15,2013-10-11,10,1.425048274378625,1.1695380303167546,11.695380303167546,Moderate,0.10154766630916773,0.1068011184747068,5,4
34,New Caledonia,-21.91666603088379,159.5,8059,8065,8062,2015-01-25,2015-01-31,2015-01-28,7,2.012836763935706,1.3977516631376936,9.784261641963855,Strong,0.3098394771874763,0.36066010470763893,3,3
35,New Caledonia,-21.91666603088379,159.5,8469,8483,8474,2016-03-10,2016-03-24,2016-03-15,15,1.5500284625637981,1.1411900469051934,17.1178507035779,Moderate,0.12691895493314512,0.0785232407937434,5,9
36,New Caledonia,-21.91666603088379,159.5,8491,8496,8493,2016-04-01,2016-04-06,2016-04-03,6,0.9061967172930387,0.8484950219431298,5.0909701316587785,Moderate,0.057897875385899765,0.04014039808704035,2,3
37,New Caledonia,-21.91666603088379,159.5,8518,8583,8524,2016-04-28,2016-07-02,2016-05-04,66,1.6574849774760558,1.1492538069932945,75.85075126155743,Strong,0.13503628865660827,0.01822595242143276,6,59
38,New Caledonia,-21.91666603088379,159.5,8827,8869,8858,2017-03-03,2017-04-14,2017-04-03,43,1.5634290018389372,1.0870743055408059,46.74419513825465,Strong,0.02073464830655425,0.0740882959138468,31,11
39,New Caledonia,-21.91666603088379,159.5,8929,8939,8933,2017-06-13,2017-06-23,2017-06-17,11,1.1827763588197833,0.9853836741964863,10.83922041616135,Moderate,0.1002620505602998,0.06685315172370593,4,6
40,New Caledonia,-21.91666603088379,159.5,9074,9078,9076,2017-11-05,2017-11-09,2017-11-07,5,1.9484786987304759,1.3980595496393078,6.990297748196539,Strong,0.4365844972672008,0.4171876599711773,2,2
41,New Caledonia,-21.91666603088379,159.5,9243,9248,9244,2018-04-23,2018-04-28,2018-04-24,6,0.8032643718104246,0.7720916091754889,4.632549655052934,Moderate,0.06284174355127566,0.027004023179359078,1,4
42,New Caledonia,-21.91666603088379,159.5,9345,9351,9347,2018-08-03,2018-08-09,2018-08-05,7,0.8532764680923997,0.7822506372829753,5.475754460980827,Moderate,0.09320789460212922,0.045251121657724665,2,4
43,New Caledonia,-21.91666603088379,159.5,9375,9379,9376,2018-09-02,2018-09-06,2018-09-03,5,0.9741823750157508,0.8610891895909433,4.305445947954716,Moderate,0.20519865712811955,0.07051699062646374,1,3
