,country,latitude,longitude,index_start,index_end,index_peak,date_start,date_end,date_peak,duration,intensity_max,intensity_mean,intensity_cumulative,category,rateonset,ratedecline,reaction_window_days,coping_window_days
0,New Caledonia,-21.58333396911621,159.25,215,223,222,1993-08-04,1993-08-12,1993-08-11,9,0.8518817040228086,0.7463976200336226,6.717578580302604,Moderate,0.02585623546313182,0.14238695944509297,7,1
1,New Caledonia,-21.58333396911621,159.25,1063,1069,1067,1995-11-30,1995-12-06,1995-12-04,7,1.396467393444432,1.1937050797422921,8.355935558196045,Moderate,0.09034677047455968,0.1725304880449862,4,2
2,New Caledonia,-21.58333396911621,159.25,1102,1107,1106,1996-01-08,1996-01-13,1996-01-12,6,2.4594220807475473,1.852856000264488,11.117136001586928,Strong,0.3316905113958547,0.8940259256670551,4,1
3,New Caledonia,-21.58333396911621,159.25,1204,1213,1206,1996-04-19,1996-04-28,1996-04-21,10,1.0870406243108945,0.9705003184656971,9.70500318465697,Moderate,0.13086008871755156,0.03534943365281649,2,7
4,New Caledonia,-21.58333396911621,159.25,1430,1442,1438,1996-12-01,1996-12-13,1996-12-09,13,2.094404343635805,1.538483035179876,20.000279457338387,Moderate,0.15625365906919822,0.18482148775490378,8,4
5,New Caledonia,-21.58333396911621,159.25,1794,1822,1814,1997-11-30,1997-12-28,1997-12-20,29,1.823048991541711,1.3446443407103268,38.99468588059948,Moderate,0.03793603730520601,0.09895945047744092,20,8
6,New Caledonia,-21.58333396911621,159.25,1867,1880,1879,1998-02-11,1998-02-24,1998-02-23,14,1.2247956798922672,0.9494808961718876,13.292732546406427,Moderate,0.03839194267026883,0.29576309778357057,12,1
7,New Caledonia,-21.58333396911621,159.25,1929,1959,1940,1998-04-14,1998-05-14,1998-04-25,31,1.3565562463575809,1.0198983322445272,31.61684829958034,Moderate,0.05656551077523028,0.03469568288848826,11,19
8,New Caledonia,-21.58333396911621,159.25,1965,2131,2107,1998-05-20,1998-11-02,1998-10-09,167,1.8984851837158203,1.1519400567328688,192.37398947438908,Strong,0.008888321268268365,0.04744946226781721,142,24
9,New Caledonia,-21.58333396911621,159.25,2282,2287,2285,1999-04-02,1999-04-07,1999-04-05,6,1.0934968763782145,0.9508927047893595,5.705356228736157,Moderate,0.08297823541175221,0.10833446133521178,3,2
10,New Caledonia,-21.58333396911621,159.25,3288,3303,3295,2002-01-02,2002-01-17,2002-01-09,16,2.1536332407305316,1.4421733886964871,23.074774219143794,Strong,0.14050325783350198,0.15776793825558458,7,8
11,New Caledonia,-21.58333396911621,159.25,3316,3329,3324,2002-01-30,2002-02-12,2002-02-07,14,2.1489329184255332,1.4316466239190877,20.043052734867228,Strong,0.16465307232098614,0.26478562676661904,8,5
12,New Caledonia,-21.58333396911621,159.25,3833,3843,3838,2003-07-01,2003-07-11,2003-07-06,11,0.7732403662896914,0.6850914773353755,7.53600625068913,Moderate,0.014541609196367811,0.041951109586922476,5,5
13,New Caledonia,-21.58333396911621,159.25,4040,4078,4073,2004-01-24,2004-03-02,2004-02-26,39,1.6734119538337993,1.1434028836890042,44.592712463871166,Strong,0.029312150318805196,0.1799299178584926,33,5
14,New Caledonia,-21.58333396911621,159.25,4141,4149,4144,2004-05-04,2004-05-12,2004-05-07,9,0.9037212864045223,0.8180832879944988,7.3627495919504895,Moderate,0.07302445090860894,0.039443125123502204,3,5
15,New Caledonia,-21.58333396911621,159.25,4697,4702,4702,2005-11-11,2005-11-16,2005-11-16,6,1.1981361143050684,1.0359702674291498,6.215821604574899,Moderate,0.03985539209807663,0.44697989186933285,5,0
16,New Caledonia,-21.58333396911621,159.25,5791,5798,5796,2008-11-09,2008-11-16,2008-11-14,8,1.481510962209395,1.086055186487017,8.688441491896135,Moderate,0.1340414366064877,0.2381348640688003,5,2
17,New Caledonia,-21.58333396911621,159.25,5802,5807,5804,2008-11-20,2008-11-25,2008-11-22,6,1.3288795102027215,1.176738287812925,7.060429726877551,Moderate,0.18590672400690025,0.08612539581439549,2,3
18,New Caledonia,-21.58333396911621,159.25,5816,5833,5820,2008-12-04,2008-12-21,2008-12-08,18,1.9567738194619473,1.463510598760351,26.343190777686317,Moderate,0.20250999286610652,0.0756392666943184,4,13
19,New Caledonia,-21.58333396911621,159.25,5841,5849,5846,2008-12-29,2009-01-06,2009-01-03,9,1.3696453340591859,1.1747798304403954,10.573018473963558,Moderate,0.10092580912749292,0.16180834792176466,5,3
20,New Caledonia,-21.58333396911621,159.25,5905,5917,5908,2009-03-03,2009-03-15,2009-03-06,13,1.2206281846569453,0.9231360982132879,12.000769276772743,Moderate,0.1316331784296685,0.05116817947154629,3,9
21,New Caledonia,-21.58333396911621,159.25,6059,6064,6060,2009-08-04,2009-08-09,2009-08-05,6,0.8427226158880465,0.8024100129322379,4.814460077593427,Moderate,0.17960466364378647,0.040387621917178346,1,4
22,New Caledonia,-21.58333396911621,159.25,6363,6384,6378,2010-06-04,2010-06-25,2010-06-19,22,0.8823754095262046,0.785083057593739,17.271827267062257,Moderate,0.011299790254368407,0.03128046551649861,15,6
23,New Caledonia,-21.58333396911621,159.25,6433,6441,6436,2010-08-13,2010-08-21,2010-08-16,9,0.8358794796851292,0.7304207654836756,6.57378688935308,Moderate,0.050416067448626985,0.026879095262094473,3,5
24,New Caledonia,-21.58333396911621,159.25,6456,6481,6468,2010-09-05,2010-09-30,2010-09-17,26,1.3060300273280028,0.9714597862944128,25.257954443654732,Strong,0.065281756001134,0.04333249072732354,12,13
25,New Caledonia,-21.58333396911621,159.25,6562,6597,6581,2010-12-20,2011-01-24,2011-01-08,36,2.469390930668002,1.694180603095708,60.99050171144549,Strong,0.07430188610496558,0.1126271804406848,19,16
26,New Caledonia,-21.58333396911621,159.25,6987,6993,6991,2012-02-18,2012-02-24,2012-02-22,7,1.1373967201479047,0.9662420738677296,6.763694517074107,Moderate,0.07687751879401598,0.15204989525579576,4,2
27,New Caledonia,-21.58333396911621,159.25,7583,7592,7584,2013-10-06,2013-10-15,2013-10-07,10,1.4456053087788305,1.0889353782899946,10.889353782899946,Moderate,0.4244258839596995,0.07187078211746384,1,8
