,country,latitude,longitude,mean_duration,std_duration,mean_intensity_mean,std_intensity_mean,mean_intensity_var,std_intensity_var,mean_intensity_max,std_intensity_max,mean_intensity_cumulative,std_intensity_cumulative,mean_rate_onset,std_rate_onset,mean_rate_decline,std_rate_decline,mean_total_days,std_total_days,mean_total_icum,std_total_icum,sig_trend_per_decade_count,sig_trend_per_decade_duration,sig_trend_per_decade_intensity_max,sig_trend_per_decade_intensity_max_max,sig_trend_per_decade_intensity_mean,sig_trend_per_decade_intensity_var,sig_trend_per_decade_intensity_cumulative,sig_trend_per_decade_rate_onset,sig_trend_per_decade_rate_decline,sig_trend_per_decade_total_days,sig_trend_per_decade_total_icum,sum_total_days,sum_total_icum,number_of_events,count_trend_per_decade,duration_trend_per_decade,intensity_max_trend_per_decade,intensity_max_max_trend_per_decade,intensity_mean_trend_per_decade,intensity_var_trend_per_decade,intensity_cumulative_trend_per_decade,rate_onset_trend_per_decade,rate_decline_trend_per_decade,total_days_trend_per_decade,total_icum_trend_per_decade,count_mean_per_year,duration_mean_per_year,intensity_mean_mean_per_year,intensity_max_max_mean_per_year,intensity_var_mean_per_year,intensity_cumulative_mean_per_year,rate_onset_mean_per_year,rate_decline_mean_per_year,total_days_mean_per_year,total_icum_mean_per_year
0,New Caledonia,-24.91666603088379,159.8333282470703,14.25,11.218382801280065,1.222105305958975,0.2646402116272188,0.18129012909791997,0.10127634366658174,1.5498618917225948,0.44432723870944774,17.904501691086764,14.948153276519488,0.1448659609468939,0.10091360606483746,0.1304968526775543,0.113376501936782,33.096774193548384,40.8716322475705,41.58464908897571,50.698217185103005,1,0,1,0,1,1,0,0,0,0,0,1026.0,1289.1241217582472,72,1.1854838709677422,-1.7840279913872665,-0.1676509192313978,-0.034335212537378465,-0.11011812436446525,-0.03199111247708408,-3.6473779009089506,-0.012308285700381285,0.0006207699826359406,11.274193548387096,12.531185737881787,2.3225806451612905,13.06381113503537,1.2897767555124389,1.9093859978073064,0.19374436565870468,17.14778768442055,0.16666068732453945,0.14036846982725518,33.09677419354839,41.58464908897571
