latitude,longitude,coastal_200m_more_depth,geometry,Country
-20.75,-178.8333282470703,1,POINT (-178.8333282470703 -20.75),Fiji
-20.75,-178.5833282470703,1,POINT (-178.5833282470703 -20.75),Fiji
-20.75,-178.75,1,POINT (-178.75 -20.75),Fiji
-20.66666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -20.66666603088379),Fiji
-20.58333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -20.58333396911621),Fiji
-20.58333396911621,-178.75,1,POINT (-178.75 -20.58333396911621),Fiji
-20.58333396911621,-178.8333282470703,1,POINT (-178.8333282470703 -20.58333396911621),Fiji
-20.58333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -20.58333396911621),Fiji
-20.75,-178.9166717529297,1,POINT (-178.9166717529297 -20.75),Fiji
-20.66666603088379,-178.9166717529297,1,POINT (-178.9166717529297 -20.66666603088379),Fiji
-20.58333396911621,-178.9166717529297,1,POINT (-178.9166717529297 -20.58333396911621),Fiji
-20.0,-178.3333282470703,1,POINT (-178.3333282470703 -20),Fiji
-20.0,-178.1666717529297,1,POINT (-178.1666717529297 -20),Fiji
-20.0,-178.25,1,POINT (-178.25 -20),Fiji
-19.91666603088379,-178.1666717529297,1,POINT (-178.1666717529297 -19.91666603088379),Fiji
-19.91666603088379,-178.3333282470703,1,POINT (-178.3333282470703 -19.91666603088379),Fiji
-19.83333396911621,-178.1666717529297,1,POINT (-178.1666717529297 -19.83333396911621),Fiji
-19.83333396911621,-178.3333282470703,1,POINT (-178.3333282470703 -19.83333396911621),Fiji
-19.75,-178.1666717529297,1,POINT (-178.1666717529297 -19.75),Fiji
-19.75,-178.25,1,POINT (-178.25 -19.75),Fiji
-19.75,-178.3333282470703,1,POINT (-178.3333282470703 -19.75),Fiji
-19.33333396911621,-178.4166717529297,1,POINT (-178.4166717529297 -19.33333396911621),Fiji
-19.33333396911621,-178.25,1,POINT (-178.25 -19.33333396911621),Fiji
-19.33333396911621,-178.3333282470703,1,POINT (-178.3333282470703 -19.33333396911621),Fiji
-19.33333396911621,-178.5,1,POINT (-178.5 -19.33333396911621),Fiji
-19.25,-178.5,1,POINT (-178.5 -19.25),Fiji
-19.25,-178.25,1,POINT (-178.25 -19.25),Fiji
-19.16666603088379,-178.25,1,POINT (-178.25 -19.16666603088379),Fiji
-19.25,-178.6666717529297,1,POINT (-178.6666717529297 -19.25),Fiji
-19.25,-178.5833282470703,1,POINT (-178.5833282470703 -19.25),Fiji
-19.16666603088379,-178.6666717529297,1,POINT (-178.6666717529297 -19.16666603088379),Fiji
-19.08333396911621,-178.8333282470703,1,POINT (-178.8333282470703 -19.08333396911621),Fiji
-19.08333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -19.08333396911621),Fiji
-19.08333396911621,-178.25,1,POINT (-178.25 -19.08333396911621),Fiji
-19.0,-178.25,1,POINT (-178.25 -19),Fiji
-19.0,-178.6666717529297,1,POINT (-178.6666717529297 -19),Fiji
-19.0,-178.75,1,POINT (-178.75 -19),Fiji
-19.0,-178.8333282470703,1,POINT (-178.8333282470703 -19),Fiji
-18.91666603088379,-178.75,1,POINT (-178.75 -18.91666603088379),Fiji
-18.91666603088379,-178.8333282470703,1,POINT (-178.8333282470703 -18.91666603088379),Fiji
-18.91666603088379,-178.25,1,POINT (-178.25 -18.91666603088379),Fiji
-18.83333396911621,-178.5,1,POINT (-178.5 -18.83333396911621),Fiji
-18.83333396911621,-178.25,1,POINT (-178.25 -18.83333396911621),Fiji
-18.83333396911621,-178.4166717529297,1,POINT (-178.4166717529297 -18.83333396911621),Fiji
-18.83333396911621,-178.3333282470703,1,POINT (-178.3333282470703 -18.83333396911621),Fiji
-18.75,-178.3333282470703,1,POINT (-178.3333282470703 -18.75),Fiji
-18.83333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -18.83333396911621),Fiji
-18.83333396911621,-178.75,1,POINT (-178.75 -18.83333396911621),Fiji
-18.83333396911621,-178.8333282470703,1,POINT (-178.8333282470703 -18.83333396911621),Fiji
-18.75,-178.75,1,POINT (-178.75 -18.75),Fiji
-18.75,-178.8333282470703,1,POINT (-178.8333282470703 -18.75),Fiji
-18.75,-178.5833282470703,1,POINT (-178.5833282470703 -18.75),Fiji
-18.75,-178.6666717529297,1,POINT (-178.6666717529297 -18.75),Fiji
-18.66666603088379,-178.5833282470703,1,POINT (-178.5833282470703 -18.66666603088379),Fiji
-18.75,-178.5,1,POINT (-178.5 -18.75),Fiji
-18.75,-178.25,1,POINT (-178.25 -18.75),Fiji
-18.66666603088379,-178.1666717529297,1,POINT (-178.1666717529297 -18.66666603088379),Fiji
-18.66666603088379,-178.25,1,POINT (-178.25 -18.66666603088379),Fiji
-18.66666603088379,-178.8333282470703,1,POINT (-178.8333282470703 -18.66666603088379),Fiji
-18.58333396911621,-178.6666717529297,1,POINT (-178.6666717529297 -18.58333396911621),Fiji
-18.58333396911621,-178.8333282470703,1,POINT (-178.8333282470703 -18.58333396911621),Fiji
-18.58333396911621,-178.5833282470703,1,POINT (-178.5833282470703 -18.58333396911621),Fiji
-18.5,-178.75,1,POINT (-178.75 -18.5),Fiji
-18.5,-178.5,1,POINT (-178.5 -18.5),Fiji
-18.5,-178.6666717529297,1,POINT (-178.6666717529297 -18.5),Fiji
-19.08333396911621,-179.9166717529297,1,POINT (-179.9166717529297 -19.08333396911621),Fiji
