latitude,longitude,coastal_200m_more_depth,geometry,Country
-12.5,-176.9166717529297,1,POINT (-176.9166717529297 -12.5),Wallis and Futuna
-12.5,-176.6666717529297,1,POINT (-176.6666717529297 -12.5),Wallis and Futuna
-12.416666984558105,-176.8333282470703,1,POINT (-176.8333282470703 -12.416666984558105),Wallis and Futuna
-12.416666984558105,-176.9166717529297,1,POINT (-176.9166717529297 -12.416666984558105),Wallis and Futuna
-12.416666984558105,-177.3333282470703,1,POINT (-177.3333282470703 -12.416666984558105),Wallis and Futuna
-12.5,-177.6666717529297,1,POINT (-177.6666717529297 -12.5),Wallis and Futuna
-12.5,-177.3333282470703,1,POINT (-177.3333282470703 -12.5),Wallis and Futuna
-12.416666984558105,-177.6666717529297,1,POINT (-177.6666717529297 -12.416666984558105),Wallis and Futuna
-12.333333015441895,-177.4166717529297,1,POINT (-177.4166717529297 -12.333333015441895),Wallis and Futuna
-12.416666984558105,-176.6666717529297,1,POINT (-176.6666717529297 -12.416666984558105),Wallis and Futuna
-12.416666984558105,-176.75,1,POINT (-176.75 -12.416666984558105),Wallis and Futuna
-12.333333015441895,-177.6666717529297,1,POINT (-177.6666717529297 -12.333333015441895),Wallis and Futuna
-12.333333015441895,-177.3333282470703,1,POINT (-177.3333282470703 -12.333333015441895),Wallis and Futuna
-12.25,-177.3333282470703,1,POINT (-177.3333282470703 -12.25),Wallis and Futuna
-12.25,-177.6666717529297,1,POINT (-177.6666717529297 -12.25),Wallis and Futuna
-12.166666984558105,-177.5833282470703,1,POINT (-177.5833282470703 -12.166666984558105),Wallis and Futuna
-12.166666984558105,-177.6666717529297,1,POINT (-177.6666717529297 -12.166666984558105),Wallis and Futuna
-12.166666984558105,-177.5,1,POINT (-177.5 -12.166666984558105),Wallis and Futuna
-12.166666984558105,-177.4166717529297,1,POINT (-177.4166717529297 -12.166666984558105),Wallis and Futuna
-11.916666984558105,-178.3333282470703,1,POINT (-178.3333282470703 -11.916666984558105),Wallis and Futuna
-11.916666984558105,-178.1666717529297,1,POINT (-178.1666717529297 -11.916666984558105),Wallis and Futuna
-11.916666984558105,-178.25,1,POINT (-178.25 -11.916666984558105),Wallis and Futuna
-11.833333015441895,-178.1666717529297,1,POINT (-178.1666717529297 -11.833333015441895),Wallis and Futuna
-12.25,-175.75,1,POINT (-175.75 -12.25),Wallis and Futuna
-12.25,-175.6666717529297,1,POINT (-175.6666717529297 -12.25),Wallis and Futuna
-12.166666984558105,-175.6666717529297,1,POINT (-175.6666717529297 -12.166666984558105),Wallis and Futuna
-12.166666984558105,-175.8333282470703,1,POINT (-175.8333282470703 -12.166666984558105),Wallis and Futuna
-12.083333015441895,-175.8333282470703,1,POINT (-175.8333282470703 -12.083333015441895),Wallis and Futuna
-12.083333015441895,-175.75,1,POINT (-175.75 -12.083333015441895),Wallis and Futuna
-12.083333015441895,-175.6666717529297,1,POINT (-175.6666717529297 -12.083333015441895),Wallis and Futuna
-12.166666984558105,-177.3333282470703,1,POINT (-177.3333282470703 -12.166666984558105),Wallis and Futuna
-11.75,-178.1666717529297,1,POINT (-178.1666717529297 -11.75),Wallis and Futuna
-11.666666984558105,-178.1666717529297,1,POINT (-178.1666717529297 -11.666666984558105),Wallis and Futuna
-12.666666984558105,-174.4166717529297,1,POINT (-174.4166717529297 -12.666666984558105),Wallis and Futuna
-12.583333015441895,-174.4166717529297,1,POINT (-174.4166717529297 -12.583333015441895),Wallis and Futuna
-12.5,-174.4166717529297,1,POINT (-174.4166717529297 -12.5),Wallis and Futuna
-12.416666984558105,-174.4166717529297,1,POINT (-174.4166717529297 -12.416666984558105),Wallis and Futuna
-11.166666984558105,-177.0,1,POINT (-177 -11.166666984558105),Wallis and Futuna
-11.166666984558105,-176.9166717529297,1,POINT (-176.9166717529297 -11.166666984558105),Wallis and Futuna
-11.166666984558105,-176.8333282470703,1,POINT (-176.8333282470703 -11.166666984558105),Wallis and Futuna
-11.083333015441895,-177.0,1,POINT (-177 -11.083333015441895),Wallis and Futuna
-11.083333015441895,-176.8333282470703,1,POINT (-176.8333282470703 -11.083333015441895),Wallis and Futuna
-11.0,-177.0,1,POINT (-177 -11),Wallis and Futuna
-11.0,-176.8333282470703,1,POINT (-176.8333282470703 -11),Wallis and Futuna
-10.916666984558105,-177.0,1,POINT (-177 -10.916666984558105),Wallis and Futuna
-10.916666984558105,-176.8333282470703,1,POINT (-176.8333282470703 -10.916666984558105),Wallis and Futuna
-10.916666984558105,-176.9166717529297,1,POINT (-176.9166717529297 -10.916666984558105),Wallis and Futuna
