latitude,longitude,coastal_200m_more_depth,geometry,Country
-10.75,-179.25,1,POINT (-179.25 -10.75),Tuvalu
-10.75,-179.0833282470703,1,POINT (-179.0833282470703 -10.75),Tuvalu
-10.75,-179.1666717529297,1,POINT (-179.1666717529297 -10.75),Tuvalu
-10.666666984558105,-179.0833282470703,1,POINT (-179.0833282470703 -10.666666984558105),Tuvalu
-10.583333015441895,-179.0833282470703,1,POINT (-179.0833282470703 -10.583333015441895),Tuvalu
-10.75,-179.3333282470703,1,POINT (-179.3333282470703 -10.75),Tuvalu
-10.666666984558105,-179.3333282470703,1,POINT (-179.3333282470703 -10.666666984558105),Tuvalu
-10.583333015441895,-179.25,1,POINT (-179.25 -10.583333015441895),Tuvalu
-10.5,-179.1666717529297,1,POINT (-179.1666717529297 -10.5),Tuvalu
-10.5,-179.0833282470703,1,POINT (-179.0833282470703 -10.5),Tuvalu
-10.5,-179.25,1,POINT (-179.25 -10.5),Tuvalu
-10.583333015441895,-179.3333282470703,1,POINT (-179.3333282470703 -10.583333015441895),Tuvalu
-10.833333015441895,179.5833282470703,1,POINT (179.5833282470703 -10.833333015441895),Tuvalu
-10.833333015441895,179.5,1,POINT (179.5 -10.833333015441895),Tuvalu
-10.75,179.5,1,POINT (179.5 -10.75),Tuvalu
-10.833333015441895,179.75,1,POINT (179.75 -10.833333015441895),Tuvalu
-10.833333015441895,179.6666717529297,1,POINT (179.6666717529297 -10.833333015441895),Tuvalu
-10.75,179.75,1,POINT (179.75 -10.75),Tuvalu
-10.666666984558105,179.5,1,POINT (179.5 -10.666666984558105),Tuvalu
-10.583333015441895,179.4166717529297,1,POINT (179.4166717529297 -10.583333015441895),Tuvalu
-10.583333015441895,179.5,1,POINT (179.5 -10.583333015441895),Tuvalu
-10.666666984558105,179.75,1,POINT (179.75 -10.666666984558105),Tuvalu
-10.666666984558105,179.6666717529297,1,POINT (179.6666717529297 -10.666666984558105),Tuvalu
-10.583333015441895,179.6666717529297,1,POINT (179.6666717529297 -10.583333015441895),Tuvalu
-10.583333015441895,179.5833282470703,1,POINT (179.5833282470703 -10.583333015441895),Tuvalu
-10.5,179.6666717529297,1,POINT (179.6666717529297 -10.5),Tuvalu
-10.5,179.4166717529297,1,POINT (179.4166717529297 -10.5),Tuvalu
-10.416666984558105,179.5,1,POINT (179.5 -10.416666984558105),Tuvalu
-10.416666984558105,179.4166717529297,1,POINT (179.4166717529297 -10.416666984558105),Tuvalu
-10.333333015441895,179.5,1,POINT (179.5 -10.333333015441895),Tuvalu
-10.416666984558105,179.6666717529297,1,POINT (179.6666717529297 -10.416666984558105),Tuvalu
-10.333333015441895,179.5833282470703,1,POINT (179.5833282470703 -10.333333015441895),Tuvalu
-10.333333015441895,179.6666717529297,1,POINT (179.6666717529297 -10.333333015441895),Tuvalu
-8.75,179.1666717529297,1,POINT (179.1666717529297 -8.75),Tuvalu
-8.75,179.0833282470703,1,POINT (179.0833282470703 -8.75),Tuvalu
-8.75,179.0,1,POINT (179 -8.75),Tuvalu
-8.666666984558105,179.25,1,POINT (179.25 -8.666666984558105),Tuvalu
-8.583333015441895,179.25,1,POINT (179.25 -8.583333015441895),Tuvalu
-8.666666984558105,179.1666717529297,1,POINT (179.1666717529297 -8.666666984558105),Tuvalu
-8.666666984558105,179.0,1,POINT (179 -8.666666984558105),Tuvalu
-8.583333015441895,179.0,1,POINT (179 -8.583333015441895),Tuvalu
-8.5,179.25,1,POINT (179.25 -8.5),Tuvalu
-8.416666984558105,179.25,1,POINT (179.25 -8.416666984558105),Tuvalu
-8.5,179.0,1,POINT (179 -8.5),Tuvalu
-8.416666984558105,179.0,1,POINT (179 -8.416666984558105),Tuvalu
-8.416666984558105,179.1666717529297,1,POINT (179.1666717529297 -8.416666984558105),Tuvalu
-8.416666984558105,179.0833282470703,1,POINT (179.0833282470703 -8.416666984558105),Tuvalu
-8.166666984558105,178.3333282470703,1,POINT (178.3333282470703 -8.166666984558105),Tuvalu
-8.166666984558105,178.25,1,POINT (178.25 -8.166666984558105),Tuvalu
-8.166666984558105,178.4166717529297,1,POINT (178.4166717529297 -8.166666984558105),Tuvalu
-8.083333015441895,178.5,1,POINT (178.5 -8.083333015441895),Tuvalu
-8.0,178.5,1,POINT (178.5 -8),Tuvalu
-8.083333015441895,178.25,1,POINT (178.25 -8.083333015441895),Tuvalu
-8.083333015441895,178.4166717529297,1,POINT (178.4166717529297 -8.083333015441895),Tuvalu
-8.0,178.25,1,POINT (178.25 -8),Tuvalu
-7.916666507720947,178.4166717529297,1,POINT (178.4166717529297 -7.916666507720947),Tuvalu
-7.916666507720947,178.25,1,POINT (178.25 -7.916666507720947),Tuvalu
-7.916666507720947,178.5,1,POINT (178.5 -7.916666507720947),Tuvalu
-7.916666507720947,178.3333282470703,1,POINT (178.3333282470703 -7.916666507720947),Tuvalu
-6.166666507720947,176.25,1,POINT (176.25 -6.166666507720947),Tuvalu
-6.166666507720947,176.3333282470703,1,POINT (176.3333282470703 -6.166666507720947),Tuvalu
-6.166666507720947,176.4166717529297,1,POINT (176.4166717529297 -6.166666507720947),Tuvalu
-6.083333492279053,176.25,1,POINT (176.25 -6.083333492279053),Tuvalu
-6.083333492279053,176.4166717529297,1,POINT (176.4166717529297 -6.083333492279053),Tuvalu
-6.0,176.3333282470703,1,POINT (176.3333282470703 -6),Tuvalu
-6.0,176.4166717529297,1,POINT (176.4166717529297 -6),Tuvalu
-6.0,176.25,1,POINT (176.25 -6),Tuvalu
