latitude,longitude,coastal_200m_more_depth,geometry,Country
-11.583333015441895,160.3333282470703,1,POINT (160.3333282470703 -11.583333015441895),Solomon Islands
-11.583333015441895,160.4166717529297,1,POINT (160.4166717529297 -11.583333015441895),Solomon Islands
-11.5,160.25,1,POINT (160.25 -11.5),Solomon Islands
-11.583333015441895,159.9166717529297,1,POINT (159.9166717529297 -11.583333015441895),Solomon Islands
-11.5,159.9166717529297,1,POINT (159.9166717529297 -11.5),Solomon Islands
-11.5,160.3333282470703,1,POINT (160.3333282470703 -11.5),Solomon Islands
-11.416666984558105,160.25,1,POINT (160.25 -11.416666984558105),Solomon Islands
-11.416666984558105,160.0833282470703,1,POINT (160.0833282470703 -11.416666984558105),Solomon Islands
-11.416666984558105,160.1666717529297,1,POINT (160.1666717529297 -11.416666984558105),Solomon Islands
-11.416666984558105,160.0,1,POINT (160 -11.416666984558105),Solomon Islands
-10.75,161.5,1,POINT (161.5 -10.75),Solomon Islands
-10.666666984558105,161.4166717529297,1,POINT (161.4166717529297 -10.666666984558105),Solomon Islands
-10.666666984558105,161.5,1,POINT (161.5 -10.666666984558105),Solomon Islands
-11.666666984558105,166.6666717529297,1,POINT (166.6666717529297 -11.666666984558105),Solomon Islands
-11.583333015441895,166.6666717529297,1,POINT (166.6666717529297 -11.583333015441895),Solomon Islands
-11.583333015441895,166.75,1,POINT (166.75 -11.583333015441895),Solomon Islands
-11.5,166.8333282470703,1,POINT (166.8333282470703 -11.5),Solomon Islands
-11.583333015441895,167.0,1,POINT (167 -11.583333015441895),Solomon Islands
-11.5,166.9166717529297,1,POINT (166.9166717529297 -11.5),Solomon Islands
-11.5,167.0,1,POINT (167 -11.5),Solomon Islands
-11.5,166.75,1,POINT (166.75 -11.5),Solomon Islands
-10.916666984558105,165.6666717529297,1,POINT (165.6666717529297 -10.916666984558105),Solomon Islands
-10.916666984558105,165.8333282470703,1,POINT (165.8333282470703 -10.916666984558105),Solomon Islands
-10.833333015441895,166.3333282470703,1,POINT (166.3333282470703 -10.833333015441895),Solomon Islands
-10.833333015441895,166.25,1,POINT (166.25 -10.833333015441895),Solomon Islands
-10.833333015441895,165.6666717529297,1,POINT (165.6666717529297 -10.833333015441895),Solomon Islands
