latitude,longitude,coastal_200m_more_depth,geometry,Country
-22.33333396911621,167.25,1,POINT (167.25 -22.33333396911621),New Caledonia
-22.25,167.1666717529297,1,POINT (167.1666717529297 -22.25),New Caledonia
-22.25,167.25,1,POINT (167.25 -22.25),New Caledonia
-22.75,166.5,1,POINT (166.5 -22.75),New Caledonia
-22.66666603088379,166.5,1,POINT (166.5 -22.66666603088379),New Caledonia
-22.58333396911621,166.3333282470703,1,POINT (166.3333282470703 -22.58333396911621),New Caledonia
-22.58333396911621,166.4166717529297,1,POINT (166.4166717529297 -22.58333396911621),New Caledonia
-22.5,166.3333282470703,1,POINT (166.3333282470703 -22.5),New Caledonia
-22.5,166.25,1,POINT (166.25 -22.5),New Caledonia
-22.41666603088379,166.1666717529297,1,POINT (166.1666717529297 -22.41666603088379),New Caledonia
-22.33333396911621,166.0833282470703,1,POINT (166.0833282470703 -22.33333396911621),New Caledonia
-22.41666603088379,166.25,1,POINT (166.25 -22.41666603088379),New Caledonia
-22.33333396911621,166.1666717529297,1,POINT (166.1666717529297 -22.33333396911621),New Caledonia
-22.75,167.75,1,POINT (167.75 -22.75),New Caledonia
-22.5,167.6666717529297,1,POINT (167.6666717529297 -22.5),New Caledonia
-22.5,169.0,1,POINT (169 -22.5),New Caledonia
-22.5,168.9166717529297,1,POINT (168.9166717529297 -22.5),New Caledonia
-22.41666603088379,169.0833282470703,1,POINT (169.0833282470703 -22.41666603088379),New Caledonia
-22.41666603088379,169.0,1,POINT (169 -22.41666603088379),New Caledonia
-22.5,168.8333282470703,1,POINT (168.8333282470703 -22.5),New Caledonia
-22.41666603088379,168.8333282470703,1,POINT (168.8333282470703 -22.41666603088379),New Caledonia
-22.41666603088379,169.1666717529297,1,POINT (169.1666717529297 -22.41666603088379),New Caledonia
-22.33333396911621,168.9166717529297,1,POINT (168.9166717529297 -22.33333396911621),New Caledonia
-22.33333396911621,169.1666717529297,1,POINT (169.1666717529297 -22.33333396911621),New Caledonia
-22.25,169.0,1,POINT (169 -22.25),New Caledonia
-22.25,169.0833282470703,1,POINT (169.0833282470703 -22.25),New Caledonia
-22.25,168.9166717529297,1,POINT (168.9166717529297 -22.25),New Caledonia
-22.16666603088379,167.1666717529297,1,POINT (167.1666717529297 -22.16666603088379),New Caledonia
-22.16666603088379,167.0833282470703,1,POINT (167.0833282470703 -22.16666603088379),New Caledonia
-22.08333396911621,167.0833282470703,1,POINT (167.0833282470703 -22.08333396911621),New Caledonia
-22.0,167.0833282470703,1,POINT (167.0833282470703 -22),New Caledonia
-22.0,167.0,1,POINT (167 -22),New Caledonia
-21.91666603088379,167.0,1,POINT (167 -21.91666603088379),New Caledonia
-21.83333396911621,166.75,1,POINT (166.75 -21.83333396911621),New Caledonia
-21.75,166.75,1,POINT (166.75 -21.75),New Caledonia
-21.83333396911621,166.9166717529297,1,POINT (166.9166717529297 -21.83333396911621),New Caledonia
-21.83333396911621,167.0,1,POINT (167 -21.83333396911621),New Caledonia
-21.75,166.9166717529297,1,POINT (166.9166717529297 -21.75),New Caledonia
-22.25,166.0,1,POINT (166 -22.25),New Caledonia
-22.25,166.0833282470703,1,POINT (166.0833282470703 -22.25),New Caledonia
-22.16666603088379,166.0,1,POINT (166 -22.16666603088379),New Caledonia
-22.16666603088379,165.9166717529297,1,POINT (165.9166717529297 -22.16666603088379),New Caledonia
-22.08333396911621,165.8333282470703,1,POINT (165.8333282470703 -22.08333396911621),New Caledonia
-22.0,165.75,1,POINT (165.75 -22),New Caledonia
-22.08333396911621,165.9166717529297,1,POINT (165.9166717529297 -22.08333396911621),New Caledonia
-22.0,165.8333282470703,1,POINT (165.8333282470703 -22),New Caledonia
-21.91666603088379,165.75,1,POINT (165.75 -21.91666603088379),New Caledonia
-21.91666603088379,165.6666717529297,1,POINT (165.6666717529297 -21.91666603088379),New Caledonia
-21.83333396911621,165.6666717529297,1,POINT (165.6666717529297 -21.83333396911621),New Caledonia
-21.83333396911621,165.5833282470703,1,POINT (165.5833282470703 -21.83333396911621),New Caledonia
-21.83333396911621,165.5,1,POINT (165.5 -21.83333396911621),New Caledonia
-21.75,165.5,1,POINT (165.5 -21.75),New Caledonia
-21.75,165.4166717529297,1,POINT (165.4166717529297 -21.75),New Caledonia
-22.33333396911621,159.3333282470703,1,POINT (159.3333282470703 -22.33333396911621),New Caledonia
-22.25,159.3333282470703,1,POINT (159.3333282470703 -22.25),New Caledonia
-22.16666603088379,159.3333282470703,1,POINT (159.3333282470703 -22.16666603088379),New Caledonia
-22.33333396911621,159.1666717529297,1,POINT (159.1666717529297 -22.33333396911621),New Caledonia
-22.33333396911621,159.0,1,POINT (159 -22.33333396911621),New Caledonia
-22.33333396911621,159.0833282470703,1,POINT (159.0833282470703 -22.33333396911621),New Caledonia
-22.33333396911621,159.25,1,POINT (159.25 -22.33333396911621),New Caledonia
-22.25,159.0,1,POINT (159 -22.25),New Caledonia
-22.16666603088379,159.0833282470703,1,POINT (159.0833282470703 -22.16666603088379),New Caledonia
-22.16666603088379,159.0,1,POINT (159 -22.16666603088379),New Caledonia
-22.16666603088379,159.1666717529297,1,POINT (159.1666717529297 -22.16666603088379),New Caledonia
-22.16666603088379,159.25,1,POINT (159.25 -22.16666603088379),New Caledonia
-21.41666603088379,160.8333282470703,1,POINT (160.8333282470703 -21.41666603088379),New Caledonia
-21.91666603088379,159.3333282470703,1,POINT (159.3333282470703 -21.91666603088379),New Caledonia
-21.91666603088379,159.5,1,POINT (159.5 -21.91666603088379),New Caledonia
-21.91666603088379,159.5833282470703,1,POINT (159.5833282470703 -21.91666603088379),New Caledonia
-21.91666603088379,159.4166717529297,1,POINT (159.4166717529297 -21.91666603088379),New Caledonia
-21.83333396911621,159.25,1,POINT (159.25 -21.83333396911621),New Caledonia
-21.75,159.25,1,POINT (159.25 -21.75),New Caledonia
-21.83333396911621,159.5833282470703,1,POINT (159.5833282470703 -21.83333396911621),New Caledonia
-21.83333396911621,159.3333282470703,1,POINT (159.3333282470703 -21.83333396911621),New Caledonia
-21.75,159.5833282470703,1,POINT (159.5833282470703 -21.75),New Caledonia
-21.66666603088379,159.25,1,POINT (159.25 -21.66666603088379),New Caledonia
-21.58333396911621,159.1666717529297,1,POINT (159.1666717529297 -21.58333396911621),New Caledonia
-21.58333396911621,159.25,1,POINT (159.25 -21.58333396911621),New Caledonia
-21.58333396911621,159.0833282470703,1,POINT (159.0833282470703 -21.58333396911621),New Caledonia
-21.66666603088379,159.5833282470703,1,POINT (159.5833282470703 -21.66666603088379),New Caledonia
-21.58333396911621,159.5833282470703,1,POINT (159.5833282470703 -21.58333396911621),New Caledonia
-21.5,159.5833282470703,1,POINT (159.5833282470703 -21.5),New Caledonia
-21.5,158.9166717529297,1,POINT (158.9166717529297 -21.5),New Caledonia
-21.5,159.0,1,POINT (159 -21.5),New Caledonia
-21.5,159.0833282470703,1,POINT (159.0833282470703 -21.5),New Caledonia
-21.5,158.75,1,POINT (158.75 -21.5),New Caledonia
-21.5,158.8333282470703,1,POINT (158.8333282470703 -21.5),New Caledonia
-21.41666603088379,159.5833282470703,1,POINT (159.5833282470703 -21.41666603088379),New Caledonia
-21.33333396911621,159.4166717529297,1,POINT (159.4166717529297 -21.33333396911621),New Caledonia
-21.33333396911621,159.5,1,POINT (159.5 -21.33333396911621),New Caledonia
-21.33333396911621,159.3333282470703,1,POINT (159.3333282470703 -21.33333396911621),New Caledonia
-21.33333396911621,159.5833282470703,1,POINT (159.5833282470703 -21.33333396911621),New Caledonia
-21.25,159.25,1,POINT (159.25 -21.25),New Caledonia
-21.41666603088379,160.6666717529297,1,POINT (160.6666717529297 -21.41666603088379),New Caledonia
-21.41666603088379,160.5833282470703,1,POINT (160.5833282470703 -21.41666603088379),New Caledonia
-21.41666603088379,160.75,1,POINT (160.75 -21.41666603088379),New Caledonia
-21.33333396911621,160.5833282470703,1,POINT (160.5833282470703 -21.33333396911621),New Caledonia
-21.33333396911621,160.8333282470703,1,POINT (160.8333282470703 -21.33333396911621),New Caledonia
-21.25,160.5833282470703,1,POINT (160.5833282470703 -21.25),New Caledonia
-21.16666603088379,160.6666717529297,1,POINT (160.6666717529297 -21.16666603088379),New Caledonia
-21.16666603088379,160.5833282470703,1,POINT (160.5833282470703 -21.16666603088379),New Caledonia
-21.25,160.8333282470703,1,POINT (160.8333282470703 -21.25),New Caledonia
-21.16666603088379,160.8333282470703,1,POINT (160.8333282470703 -21.16666603088379),New Caledonia
-21.08333396911621,160.8333282470703,1,POINT (160.8333282470703 -21.08333396911621),New Caledonia
-21.0,161.5,1,POINT (161.5 -21),New Caledonia
-21.08333396911621,160.6666717529297,1,POINT (160.6666717529297 -21.08333396911621),New Caledonia
-21.0,160.75,1,POINT (160.75 -21),New Caledonia
-21.0,160.6666717529297,1,POINT (160.6666717529297 -21),New Caledonia
-21.0,160.8333282470703,1,POINT (160.8333282470703 -21),New Caledonia
-21.75,168.1666717529297,1,POINT (168.1666717529297 -21.75),New Caledonia
-21.66666603088379,168.1666717529297,1,POINT (168.1666717529297 -21.66666603088379),New Caledonia
-21.58333396911621,168.1666717529297,1,POINT (168.1666717529297 -21.58333396911621),New Caledonia
-21.75,168.0,1,POINT (168 -21.75),New Caledonia
-21.66666603088379,167.8333282470703,1,POINT (167.8333282470703 -21.66666603088379),New Caledonia
-21.66666603088379,168.0,1,POINT (168 -21.66666603088379),New Caledonia
-21.66666603088379,167.9166717529297,1,POINT (167.9166717529297 -21.66666603088379),New Caledonia
-21.5,168.1666717529297,1,POINT (168.1666717529297 -21.5),New Caledonia
-21.41666603088379,168.1666717529297,1,POINT (168.1666717529297 -21.41666603088379),New Caledonia
-21.58333396911621,167.8333282470703,1,POINT (167.8333282470703 -21.58333396911621),New Caledonia
-21.58333396911621,167.75,1,POINT (167.75 -21.58333396911621),New Caledonia
-21.5,167.75,1,POINT (167.75 -21.5),New Caledonia
-21.41666603088379,167.75,1,POINT (167.75 -21.41666603088379),New Caledonia
-21.33333396911621,167.75,1,POINT (167.75 -21.33333396911621),New Caledonia
-21.33333396911621,168.0,1,POINT (168 -21.33333396911621),New Caledonia
-21.25,167.9166717529297,1,POINT (167.9166717529297 -21.25),New Caledonia
-21.25,167.75,1,POINT (167.75 -21.25),New Caledonia
-21.41666603088379,168.0833282470703,1,POINT (168.0833282470703 -21.41666603088379),New Caledonia
-21.33333396911621,168.0833282470703,1,POINT (168.0833282470703 -21.33333396911621),New Caledonia
-21.58333396911621,166.4166717529297,1,POINT (166.4166717529297 -21.58333396911621),New Caledonia
-21.58333396911621,166.5,1,POINT (166.5 -21.58333396911621),New Caledonia
-21.5,166.3333282470703,1,POINT (166.3333282470703 -21.5),New Caledonia
-21.5,166.4166717529297,1,POINT (166.4166717529297 -21.5),New Caledonia
-21.41666603088379,166.25,1,POINT (166.25 -21.41666603088379),New Caledonia
-21.41666603088379,166.3333282470703,1,POINT (166.3333282470703 -21.41666603088379),New Caledonia
-21.33333396911621,166.1666717529297,1,POINT (166.1666717529297 -21.33333396911621),New Caledonia
-21.33333396911621,166.0833282470703,1,POINT (166.0833282470703 -21.33333396911621),New Caledonia
-21.25,166.0833282470703,1,POINT (166.0833282470703 -21.25),New Caledonia
-21.25,166.0,1,POINT (166 -21.25),New Caledonia
-21.16666603088379,165.9166717529297,1,POINT (165.9166717529297 -21.16666603088379),New Caledonia
-21.16666603088379,166.0,1,POINT (166 -21.16666603088379),New Caledonia
-21.33333396911621,166.25,1,POINT (166.25 -21.33333396911621),New Caledonia
-21.75,166.8333282470703,1,POINT (166.8333282470703 -21.75),New Caledonia
-21.66666603088379,166.75,1,POINT (166.75 -21.66666603088379),New Caledonia
-21.66666603088379,166.5833282470703,1,POINT (166.5833282470703 -21.66666603088379),New Caledonia
-21.66666603088379,166.6666717529297,1,POINT (166.6666717529297 -21.66666603088379),New Caledonia
-21.58333396911621,166.5833282470703,1,POINT (166.5833282470703 -21.58333396911621),New Caledonia
-21.16666603088379,167.4166717529297,1,POINT (167.4166717529297 -21.16666603088379),New Caledonia
-21.16666603088379,167.5,1,POINT (167.5 -21.16666603088379),New Caledonia
-21.08333396911621,167.5,1,POINT (167.5 -21.08333396911621),New Caledonia
-21.16666603088379,164.5833282470703,1,POINT (164.5833282470703 -21.16666603088379),New Caledonia
-21.08333396911621,164.4166717529297,1,POINT (164.4166717529297 -21.08333396911621),New Caledonia
-21.08333396911621,164.5,1,POINT (164.5 -21.08333396911621),New Caledonia
-21.08333396911621,164.5833282470703,1,POINT (164.5833282470703 -21.08333396911621),New Caledonia
-21.0,164.3333282470703,1,POINT (164.3333282470703 -21),New Caledonia
-21.0,164.4166717529297,1,POINT (164.4166717529297 -21),New Caledonia
-20.91666603088379,164.3333282470703,1,POINT (164.3333282470703 -20.91666603088379),New Caledonia
-20.66666603088379,165.3333282470703,1,POINT (165.3333282470703 -20.66666603088379),New Caledonia
-20.58333396911621,165.1666717529297,1,POINT (165.1666717529297 -20.58333396911621),New Caledonia
-20.58333396911621,165.0833282470703,1,POINT (165.0833282470703 -20.58333396911621),New Caledonia
-20.58333396911621,165.3333282470703,1,POINT (165.3333282470703 -20.58333396911621),New Caledonia
-21.25,167.8333282470703,1,POINT (167.8333282470703 -21.25),New Caledonia
-21.25,168.0,1,POINT (168 -21.25),New Caledonia
-21.08333396911621,165.8333282470703,1,POINT (165.8333282470703 -21.08333396911621),New Caledonia
-21.08333396911621,165.9166717529297,1,POINT (165.9166717529297 -21.08333396911621),New Caledonia
-21.08333396911621,165.75,1,POINT (165.75 -21.08333396911621),New Caledonia
-21.0,165.75,1,POINT (165.75 -21),New Caledonia
-21.0,165.6666717529297,1,POINT (165.6666717529297 -21),New Caledonia
-20.91666603088379,165.6666717529297,1,POINT (165.6666717529297 -20.91666603088379),New Caledonia
-20.83333396911621,165.5,1,POINT (165.5 -20.83333396911621),New Caledonia
-20.75,166.4166717529297,1,POINT (166.4166717529297 -20.75),New Caledonia
-20.75,166.5,1,POINT (166.5 -20.75),New Caledonia
-20.83333396911621,165.6666717529297,1,POINT (165.6666717529297 -20.83333396911621),New Caledonia
-20.83333396911621,165.5833282470703,1,POINT (165.5833282470703 -20.83333396911621),New Caledonia
-20.75,165.5,1,POINT (165.5 -20.75),New Caledonia
-20.75,165.4166717529297,1,POINT (165.4166717529297 -20.75),New Caledonia
-20.75,166.3333282470703,1,POINT (166.3333282470703 -20.75),New Caledonia
-20.66666603088379,166.25,1,POINT (166.25 -20.66666603088379),New Caledonia
-20.66666603088379,166.3333282470703,1,POINT (166.3333282470703 -20.66666603088379),New Caledonia
-20.66666603088379,166.5,1,POINT (166.5 -20.66666603088379),New Caledonia
-20.58333396911621,166.25,1,POINT (166.25 -20.58333396911621),New Caledonia
-20.58333396911621,166.1666717529297,1,POINT (166.1666717529297 -20.58333396911621),New Caledonia
-21.16666603088379,167.25,1,POINT (167.25 -21.16666603088379),New Caledonia
-21.08333396911621,167.0833282470703,1,POINT (167.0833282470703 -21.08333396911621),New Caledonia
-21.0,167.5,1,POINT (167.5 -21),New Caledonia
-20.91666603088379,167.5,1,POINT (167.5 -20.91666603088379),New Caledonia
-20.91666603088379,167.4166717529297,1,POINT (167.4166717529297 -20.91666603088379),New Caledonia
-21.0,167.0,1,POINT (167 -21),New Caledonia
-20.91666603088379,167.0,1,POINT (167 -20.91666603088379),New Caledonia
-20.83333396911621,167.0,1,POINT (167 -20.83333396911621),New Caledonia
-20.66666603088379,166.5833282470703,1,POINT (166.5833282470703 -20.66666603088379),New Caledonia
-20.83333396911621,167.4166717529297,1,POINT (167.4166717529297 -20.83333396911621),New Caledonia
-20.75,167.3333282470703,1,POINT (167.3333282470703 -20.75),New Caledonia
-20.66666603088379,167.3333282470703,1,POINT (167.3333282470703 -20.66666603088379),New Caledonia
-20.83333396911621,167.3333282470703,1,POINT (167.3333282470703 -20.83333396911621),New Caledonia
-20.75,167.0,1,POINT (167 -20.75),New Caledonia
-20.66666603088379,167.25,1,POINT (167.25 -20.66666603088379),New Caledonia
-20.66666603088379,166.6666717529297,1,POINT (166.6666717529297 -20.66666603088379),New Caledonia
-20.58333396911621,166.6666717529297,1,POINT (166.6666717529297 -20.58333396911621),New Caledonia
-20.58333396911621,166.75,1,POINT (166.75 -20.58333396911621),New Caledonia
-20.5,166.75,1,POINT (166.75 -20.5),New Caledonia
-20.66666603088379,167.0,1,POINT (167 -20.66666603088379),New Caledonia
-20.58333396911621,167.0833282470703,1,POINT (167.0833282470703 -20.58333396911621),New Caledonia
-20.58333396911621,167.25,1,POINT (167.25 -20.58333396911621),New Caledonia
-20.58333396911621,167.0,1,POINT (167 -20.58333396911621),New Caledonia
-20.58333396911621,167.1666717529297,1,POINT (167.1666717529297 -20.58333396911621),New Caledonia
-20.58333396911621,164.9166717529297,1,POINT (164.9166717529297 -20.58333396911621),New Caledonia
-20.5,165.0,1,POINT (165 -20.5),New Caledonia
-20.5,164.8333282470703,1,POINT (164.8333282470703 -20.5),New Caledonia
-20.5,164.9166717529297,1,POINT (164.9166717529297 -20.5),New Caledonia
-20.58333396911621,165.25,1,POINT (165.25 -20.58333396911621),New Caledonia
-20.5,165.0833282470703,1,POINT (165.0833282470703 -20.5),New Caledonia
-20.41666603088379,164.75,1,POINT (164.75 -20.41666603088379),New Caledonia
-20.41666603088379,164.8333282470703,1,POINT (164.8333282470703 -20.41666603088379),New Caledonia
-20.33333396911621,164.75,1,POINT (164.75 -20.33333396911621),New Caledonia
-20.33333396911621,164.6666717529297,1,POINT (164.6666717529297 -20.33333396911621),New Caledonia
-20.25,164.5833282470703,1,POINT (164.5833282470703 -20.25),New Caledonia
-20.25,164.6666717529297,1,POINT (164.6666717529297 -20.25),New Caledonia
-20.16666603088379,164.5,1,POINT (164.5 -20.16666603088379),New Caledonia
-20.16666603088379,164.5833282470703,1,POINT (164.5833282470703 -20.16666603088379),New Caledonia
-20.66666603088379,165.4166717529297,1,POINT (165.4166717529297 -20.66666603088379),New Caledonia
-20.41666603088379,166.4166717529297,1,POINT (166.4166717529297 -20.41666603088379),New Caledonia
-20.41666603088379,166.3333282470703,1,POINT (166.3333282470703 -20.41666603088379),New Caledonia
-20.41666603088379,166.25,1,POINT (166.25 -20.41666603088379),New Caledonia
-20.33333396911621,166.5,1,POINT (166.5 -20.33333396911621),New Caledonia
-20.33333396911621,166.4166717529297,1,POINT (166.4166717529297 -20.33333396911621),New Caledonia
-20.5,166.1666717529297,1,POINT (166.1666717529297 -20.5),New Caledonia
-20.5,166.0833282470703,1,POINT (166.0833282470703 -20.5),New Caledonia
-20.41666603088379,166.0833282470703,1,POINT (166.0833282470703 -20.41666603088379),New Caledonia
-20.33333396911621,166.0833282470703,1,POINT (166.0833282470703 -20.33333396911621),New Caledonia
-20.25,166.1666717529297,1,POINT (166.1666717529297 -20.25),New Caledonia
-20.25,166.0833282470703,1,POINT (166.0833282470703 -20.25),New Caledonia
-20.33333396911621,166.25,1,POINT (166.25 -20.33333396911621),New Caledonia
-20.25,166.25,1,POINT (166.25 -20.25),New Caledonia
-19.91666603088379,165.5,1,POINT (165.5 -19.91666603088379),New Caledonia
-19.91666603088379,165.6666717529297,1,POINT (165.6666717529297 -19.91666603088379),New Caledonia
-19.91666603088379,165.5833282470703,1,POINT (165.5833282470703 -19.91666603088379),New Caledonia
-20.41666603088379,166.75,1,POINT (166.75 -20.41666603088379),New Caledonia
-20.41666603088379,166.6666717529297,1,POINT (166.6666717529297 -20.41666603088379),New Caledonia
-20.33333396911621,166.5833282470703,1,POINT (166.5833282470703 -20.33333396911621),New Caledonia
-22.33333396911621,168.8333282470703,1,POINT (168.8333282470703 -22.33333396911621),New Caledonia
-22.25,169.1666717529297,1,POINT (169.1666717529297 -22.25),New Caledonia
-22.08333396911621,168.6666717529297,1,POINT (168.6666717529297 -22.08333396911621),New Caledonia
-22.08333396911621,168.5833282470703,1,POINT (168.5833282470703 -22.08333396911621),New Caledonia
-22.08333396911621,168.75,1,POINT (168.75 -22.08333396911621),New Caledonia
-22.0,168.75,1,POINT (168.75 -22),New Caledonia
-22.0,168.5833282470703,1,POINT (168.5833282470703 -22),New Caledonia
-21.91666603088379,168.75,1,POINT (168.75 -21.91666603088379),New Caledonia
-21.91666603088379,168.5833282470703,1,POINT (168.5833282470703 -21.91666603088379),New Caledonia
-21.91666603088379,168.6666717529297,1,POINT (168.6666717529297 -21.91666603088379),New Caledonia
-21.75,168.0833282470703,1,POINT (168.0833282470703 -21.75),New Caledonia
-21.75,165.3333282470703,1,POINT (165.3333282470703 -21.75),New Caledonia
-21.75,165.25,1,POINT (165.25 -21.75),New Caledonia
-21.66666603088379,165.1666717529297,1,POINT (165.1666717529297 -21.66666603088379),New Caledonia
