latitude,longitude,coastal_200m_more_depth,geometry,Country
-15.25,167.75,1,POINT (167.75 -15.25),Vanuatu
-15.25,168.0,1,POINT (168 -15.25),Vanuatu
-15.25,167.9166717529297,1,POINT (167.9166717529297 -15.25),Vanuatu
-15.25,167.8333282470703,1,POINT (167.8333282470703 -15.25),Vanuatu
-15.25,167.25,1,POINT (167.25 -15.25),Vanuatu
-15.166666984558105,167.25,1,POINT (167.25 -15.166666984558105),Vanuatu
-15.166666984558105,167.1666717529297,1,POINT (167.1666717529297 -15.166666984558105),Vanuatu
-15.166666984558105,166.5833282470703,1,POINT (166.5833282470703 -15.166666984558105),Vanuatu
-15.083333015441895,166.5833282470703,1,POINT (166.5833282470703 -15.083333015441895),Vanuatu
-15.083333015441895,166.8333282470703,1,POINT (166.8333282470703 -15.083333015441895),Vanuatu
-15.083333015441895,166.9166717529297,1,POINT (166.9166717529297 -15.083333015441895),Vanuatu
-15.0,166.5833282470703,1,POINT (166.5833282470703 -15),Vanuatu
-15.0,166.8333282470703,1,POINT (166.8333282470703 -15),Vanuatu
-15.0,166.9166717529297,1,POINT (166.9166717529297 -15),Vanuatu
-15.083333015441895,167.1666717529297,1,POINT (167.1666717529297 -15.083333015441895),Vanuatu
-15.0,167.1666717529297,1,POINT (167.1666717529297 -15),Vanuatu
-14.916666984558105,167.0,1,POINT (167 -14.916666984558105),Vanuatu
-14.916666984558105,167.0833282470703,1,POINT (167.0833282470703 -14.916666984558105),Vanuatu
-18.41666603088379,168.4166717529297,1,POINT (168.4166717529297 -18.41666603088379),Vanuatu
-18.33333396911621,168.4166717529297,1,POINT (168.4166717529297 -18.33333396911621),Vanuatu
-18.33333396911621,168.5,1,POINT (168.5 -18.33333396911621),Vanuatu
-18.33333396911621,168.5833282470703,1,POINT (168.5833282470703 -18.33333396911621),Vanuatu
-17.41666603088379,168.25,1,POINT (168.25 -17.41666603088379),Vanuatu
-17.33333396911621,168.4166717529297,1,POINT (168.4166717529297 -17.33333396911621),Vanuatu
-17.33333396911621,168.3333282470703,1,POINT (168.3333282470703 -17.33333396911621),Vanuatu
-17.33333396911621,168.25,1,POINT (168.25 -17.33333396911621),Vanuatu
-17.16666603088379,168.5,1,POINT (168.5 -17.16666603088379),Vanuatu
-17.16666603088379,168.4166717529297,1,POINT (168.4166717529297 -17.16666603088379),Vanuatu
-17.16666603088379,168.25,1,POINT (168.25 -17.16666603088379),Vanuatu
-17.16666603088379,168.3333282470703,1,POINT (168.3333282470703 -17.16666603088379),Vanuatu
-17.08333396911621,168.25,1,POINT (168.25 -17.08333396911621),Vanuatu
-17.0,168.25,1,POINT (168.25 -17),Vanuatu
-17.0,168.4166717529297,1,POINT (168.4166717529297 -17),Vanuatu
-16.91666603088379,168.3333282470703,1,POINT (168.3333282470703 -16.91666603088379),Vanuatu
-16.91666603088379,168.4166717529297,1,POINT (168.4166717529297 -16.91666603088379),Vanuatu
-16.91666603088379,168.1666717529297,1,POINT (168.1666717529297 -16.91666603088379),Vanuatu
-16.91666603088379,168.25,1,POINT (168.25 -16.91666603088379),Vanuatu
-17.08333396911621,168.5,1,POINT (168.5 -17.08333396911621),Vanuatu
-17.08333396911621,168.6666717529297,1,POINT (168.6666717529297 -17.08333396911621),Vanuatu
-17.08333396911621,168.5833282470703,1,POINT (168.5833282470703 -17.08333396911621),Vanuatu
-17.0,168.5,1,POINT (168.5 -17),Vanuatu
-17.0,168.6666717529297,1,POINT (168.6666717529297 -17),Vanuatu
-16.91666603088379,168.5,1,POINT (168.5 -16.91666603088379),Vanuatu
-16.91666603088379,168.6666717529297,1,POINT (168.6666717529297 -16.91666603088379),Vanuatu
-16.83333396911621,168.5,1,POINT (168.5 -16.83333396911621),Vanuatu
